Date,Open,Adj Close,Volume,SMA_50,SMA_200,MACD,MACD_signal,RSI_14,Volatility,Daily_Return,interest_rate,vix,tmo,de,unh,nsdq,spy
2018-01-22,147.00999450683594,123.08552551269531,7010400,,,1.799372907230918,1.3016937479453492,97.4444578090575,,0.0052931430414813185,2.6649999618530273,11.029999732971191,211.7173309326172,153.88198852539062,220.42034912109375,7408.02978515625,2832.969970703125
2018-01-23,146.9600067138672,117.84273529052734,17473600,,,1.4408933053526596,1.3295336594268112,58.28034418382673,,-0.0425946934079362,2.624000072479248,11.100000381469727,210.96017456054688,152.3285675048828,221.9136199951172,7460.2900390625,2839.1298828125
2018-01-24,143.5,118.0421142578125,13034400,,,1.1595176567658996,1.295530458894629,55.167669657307165,,0.0016919071573959776,2.6540000438690186,11.470000267028809,211.7173309326172,153.17752075195312,221.58786010742188,7415.06005859375,2837.5400390625
2018-01-25,142.30999755859375,119.9780502319336,7938800,,,1.0802864125692366,1.2524816496295506,61.370482662862784,,0.016400383763822468,2.621000051498413,11.579999923706055,214.2344512939453,152.75299072265625,221.886474609375,7411.16015625,2839.25
2018-01-26,144.5,120.75074005126953,8065600,,,1.0675387690850329,1.215493073520647,60.838367209588505,,0.006440259846215435,2.6619999408721924,11.079999923706055,216.10267639160156,154.88449096679688,224.86387634277344,7505.77001953125,2872.8701171875
2018-01-29,144.85000610351562,119.37980651855469,8013400,,,0.9360233960066608,1.1595991380178499,54.92569611565997,,-0.011353417230675067,2.6989998817443848,13.84000015258789,215.14895629882812,152.79815673828125,223.90457153320312,7466.509765625,2853.530029296875
2018-01-30,143.39999389648438,118.34123992919922,8376100,,,0.7394687359424665,1.0755730576027733,45.020375857016035,,-0.008699683972046346,2.7260000705718994,14.789999961853027,211.02899169921875,152.1930389404297,214.16685485839844,7402.47998046875,2822.429931640625
2018-01-31,142.57000732421875,114.8183364868164,13137400,,,0.29601659107596845,0.9196617642974124,36.39343496876924,0.014147301965896138,-0.02976902594979136,2.7200000286102295,13.539999961853027,220.3602294921875,150.30543518066406,214.28453063964844,7411.47998046875,2823.81005859375
2018-02-01,137.52999877929688,116.33885192871094,9393600,,,0.06650384512285257,0.7490301804625005,39.280938828874035,0.014305446509036347,0.013242792818803029,2.7730000019073486,13.470000267028809,218.6395721435547,151.5970001220703,212.8726806640625,7385.85986328125,2821.97998046875
2018-02-02,139.02000427246094,114.39458465576172,9262500,,,-0.26916995590329407,0.5453901531893416,32.89568366999042,0.014780138696947552,-0.016712106409135008,2.8540000915527344,17.309999465942383,214.0476531982422,148.98681640625,209.8500213623047,7240.9501953125,2762.1298828125
2018-02-05,136.5800018310547,108.33750915527344,19954100,,,-1.0122802962800677,0.23385606329545974,22.374814333828866,0.01861730906503539,-0.052948970606566226,2.7939999103546143,37.31999969482422,204.82460021972656,141.8156280517578,199.1168670654297,6967.52978515625,2648.93994140625
2018-02-06,130.00999450683594,109.53400421142578,19193500,,,-1.4875063955570766,-0.11041642847504753,25.666520853323675,0.018888839091693258,0.011044144040984749,2.7679998874664307,29.979999542236328,205.9750213623047,146.20504760742188,203.78652954101562,7115.8798828125,2695.139892578125
2018-02-07,131.88999938964844,109.19332885742188,10550400,,,-1.8700592776968392,-0.4623449983194059,25.381114435401088,0.01833395871719405,-0.0031102245960653585,2.8440001010894775,27.729999542236328,204.07733154296875,145.8076171875,204.36578369140625,7051.97998046875,2681.659912109375
2018-02-08,130.91000366210938,104.98910522460938,11680200,,,-2.4838486429287343,-0.8666457272412716,20.914127459052565,0.01982304921682499,-0.03850256858001022,2.8510000705718994,33.459999084472656,195.4049072265625,138.781005859375,195.89498901367188,6777.16015625,2581.0
2018-02-09,127.5199966430664,107.62297821044922,15030900,,,-2.7263222533661775,-1.2385810324662527,25.824905021202483,0.020886943630767877,0.025087107659456986,2.8289999961853027,29.059999465942383,196.83062744140625,139.92800903320312,199.9674835205078,6874.490234375,2619.550048828125
2018-02-12,130.0,108.23783111572266,9963900,,,-2.8361771607997355,-1.5581002581329493,32.44229222243422,0.020858151040429943,0.005713026302534896,2.8570001125335693,25.610000610351562,201.08819580078125,143.79354858398438,204.24810791015625,6981.9599609375,2656.0
2018-02-13,129.2100067138672,107.98027038574219,6339000,,,-2.910470868322477,-1.828574380170855,31.6460501931942,0.020651157961626313,-0.0023795814025975304,2.8399999141693115,24.969999313354492,200.09507751464844,145.68121337890625,205.1078643798828,7013.509765625,2662.93994140625
2018-02-14,129.44000244140625,107.73928833007812,6259700,,,-2.95473406961608,-2.0538063180599,26.2036369224799,0.02061027506014582,-0.0022317230249858655,2.9130001068115234,19.260000228881836,204.82460021972656,147.4694366455078,207.0445556640625,7143.6201171875,2698.6298828125
2018-02-15,130.10000610351562,109.03545379638672,5606400,,,-2.8523432178230337,-2.2135136980125267,27.675890684197824,0.02097364147599733,0.012030573863988758,2.8910000324249268,19.1299991607666,207.19427490234375,150.65769958496094,204.54678344726562,7256.43017578125,2731.199951171875
2018-02-16,130.9600067138672,110.63072967529297,7970100,,,-2.6123586545074886,-2.2932826893115195,33.46949719124204,0.021376815431167682,0.01463079964692282,2.877000093460083,19.459999084472656,207.0861053466797,153.03297424316406,207.57850646972656,7239.47021484375,2732.219970703125
2018-02-20,132.8699951171875,108.7363510131836,6563500,,,-2.5456846174968177,-2.3437630749485794,32.421020177681555,0.021405404374276217,-0.01712344000323851,2.8929998874664307,20.600000381469727,204.3624725341797,148.815185546875,205.1259765625,7234.31005859375,2716.260009765625
2018-02-21,130.8000030517578,107.93870544433594,6578000,,,-2.5280663191487065,-2.380623723788605,36.01359108792918,0.019605411144929873,-0.007335592572450311,2.943000078201294,20.020000457763672,206.2798309326172,146.3946990966797,203.74130249023438,7218.22998046875,2701.330078125
2018-02-22,130.10000610351562,107.93870544433594,5732200,,,-2.4854529364640143,-2.401589566323687,31.796959679077972,0.01958231274869322,0.0,2.9170000553131104,18.719999313354492,205.63088989257812,148.26429748535156,205.51512145996094,7210.08984375,2703.9599609375
2018-02-23,130.08999633789062,109.69185638427734,5126800,,,-2.283889636456877,-2.378049580350325,39.72411640831198,0.01957354523108962,0.01624209714878888,2.871000051498413,16.489999771118164,208.16773986816406,150.14288330078125,208.29345703125,7337.39013671875,2747.300048828125
2018-02-26,131.7100067138672,110.43606567382812,6684400,,,-2.0405753169263505,-2.3105547276655303,55.97216166970925,0.019583624604721905,0.006784544578620544,2.8589999675750732,15.800000190734863,210.4882049560547,151.24473571777344,211.8229217529297,7421.4599609375,2779.60009765625
2018-02-27,132.2100067138672,110.10159301757812,7158600,,,-1.8533715996511404,-2.2191181020626525,51.698608280541265,0.019513480456024468,-0.0030286542191557686,2.9079999923706055,18.59000015258789,207.15496826171875,147.74044799804688,210.42922973632812,7330.35009765625,2744.280029296875
2018-02-28,131.9499969482422,108.60480499267578,7985900,,,-1.804982870443098,-2.1362910557387416,48.35272687669636,0.019607933233047173,-0.013594608251157436,2.868000030517578,19.850000381469727,205.0900115966797,145.29281616210938,204.6734619140625,7273.009765625,2713.830078125
2018-03-01,129.11000061035156,106.43067932128906,9424000,,,-1.919936394046644,-2.093020123400322,54.55229684396571,0.019049332783041394,-0.0200186876771552,2.803999900817871,22.469999313354492,201.77645874023438,141.62600708007812,203.12594604492188,7180.56005859375,2677.669921875
2018-03-02,126.91000366210938,107.71844482421875,6910400,,,-1.8853923465616305,-2.051494568032584,50.32948213402678,0.018997744844834883,0.012099570454137787,2.8570001125335693,19.59000015258789,202.98593139648438,138.46484375,203.79563903808594,7257.8701171875,2691.25
2018-03-05,128.6300048828125,108.52954864501953,5799800,,,-1.7721385305301567,-1.9956233605320988,50.99334307382475,0.01889474664928742,0.007529850826609952,2.88100004196167,18.729999542236328,203.3005828857422,142.28524780273438,206.6825408935547,7330.7099609375,2720.93994140625
2018-03-06,130.0,107.21672058105469,5546500,,,-1.7679386224396723,-1.9500864129136135,47.574321546849916,0.014943999471036229,-0.01209650349011282,2.877000093460083,18.360000610351562,206.60433959960938,143.16134643554688,204.69154357910156,7372.009765625,2728.1201171875
2018-03-07,127.4800033569336,107.90239715576172,6391700,,,-1.6898028010538013,-1.8980296905416512,50.50393288751965,0.014791791286925884,0.006395239203279557,2.882999897003174,17.760000228881836,208.6102294921875,142.6103973388672,205.67800903320312,7396.64990234375,2726.800048828125
2018-03-08,129.3300018310547,110.4277114868164,6423400,,,-1.4078786889316888,-1.7999994902196588,53.99781450645439,0.01571837806602534,0.023403690720691595,2.865999937057495,16.540000915527344,208.15785217285156,145.4644012451172,204.0526885986328,7427.9501953125,2738.969970703125
2018-03-09,132.50999450683594,111.88267517089844,7557800,,,-1.0548882936507624,-1.6509772509058795,53.62411663606356,0.01294033087385023,0.013175711644225485,2.8940000534057617,14.640000343322754,214.2443084716797,151.66921997070312,204.6882781982422,7560.81005859375,2786.570068359375
2018-03-12,133.8000030517578,110.9043197631836,4942000,,,-0.8443527937623259,-1.489652359477169,56.62727987663408,0.0121228999205065,-0.0087444763563298,2.869999885559082,15.779999732971191,213.85101318359375,148.14686584472656,202.2730255126953,7588.31982421875,2783.02001953125
2018-03-13,133.8000030517578,112.34261322021484,9152300,,,-0.555045413587834,-1.302730970299302,62.95491995150452,0.012359583757602413,0.01296877759227466,2.8480000495910645,16.350000381469727,211.52066040039062,145.6992950439453,206.0593719482422,7511.009765625,2765.31005859375
2018-03-14,135.24000549316406,110.64511108398438,6770600,113.56103103637696,,-0.45746805920640554,-1.1336783880807226,57.2384884987014,0.012909097835266722,-0.015110046736255045,2.816999912261963,17.229999542236328,210.05442810058594,144.6967315673828,204.6428680419922,7496.81005859375,2749.47998046875
2018-03-15,132.5500030517578,111.26387786865234,6147200,113.4726594543457,,-0.3264449405100578,-0.9722316985665898,54.47610101640304,0.012915025251254778,0.005592355401932814,2.8259999752044678,16.59000015258789,209.06051635742188,144.14581298828125,208.36569213867188,7481.740234375,2747.330078125
2018-03-16,133.16000366210938,111.78233337402344,14233500,113.37255584716797,,-0.17871305574104213,-0.8135279700014802,53.883222948730136,0.012707924728869785,0.00465969293271562,2.8480000495910645,15.800000190734863,207.08261108398438,148.01136779785156,206.89468383789062,7481.990234375,2752.010009765625
2018-03-19,133.35000610351562,108.90582275390625,6017000,113.21508865356445,,-0.29039732021065845,-0.7089018400433159,46.99199231089885,0.013653013457499329,-0.025733141662845682,2.8450000286102295,19.020000457763672,208.34219360351562,144.08261108398438,204.34329223632812,7344.240234375,2712.919921875
2018-03-20,130.77999877929688,109.71694946289062,6214300,113.05456756591796,,-0.3098846011130405,-0.6290983922572608,52.89759976146697,0.013194895141316818,0.007447964566754894,2.878999948501587,18.200000762939453,211.2943115234375,144.49806213378906,205.91403198242188,7364.2998046875,2716.93994140625
2018-03-21,131.39999389648438,109.7002182006836,5158700,112.89072067260742,,-0.3229556529235822,-0.5678698443905251,59.59743814501561,0.01306661306988058,-0.0001524947812433508,2.9070000648498535,17.860000610351562,209.56239318847656,142.74591064453125,202.31846618652344,7345.2900390625,2711.929931640625
2018-03-22,130.47000122070312,106.5143051147461,7560100,112.62576644897462,,-0.5836630120188886,-0.5710284779161978,46.819752598840566,0.014684420867721162,-0.029041994065219123,2.8320000171661377,23.34000015258789,204.02227783203125,136.90240478515625,195.40866088867188,7166.68017578125,2643.68994140625
2018-03-23,127.62999725341797,104.60779571533203,8452500,112.32550643920898,,-0.9333557040038727,-0.6434939231337328,40.20880984635265,0.014612526434542,-0.0178990924961695,2.8299999237060547,24.8700008392334,201.38494873046875,133.6690673828125,192.99339294433594,6992.669921875,2588.260009765625
2018-03-26,126.41000366210938,106.52267456054688,8358200,112.04991836547852,,-1.0439410595988647,-0.7235833504267593,48.31779026023305,0.015203309356016133,0.018305316846803477,2.8429999351501465,21.030000686645508,206.33473205566406,138.4919891357422,198.9134521484375,7220.5400390625,2658.550048828125
2018-03-27,127.11000061035156,106.37213897705078,7789900,111.75519989013672,,-1.13069378007782,-0.8050054363569714,46.19222383969273,0.01520012560187001,-0.0014131787820491626,2.7860000133514404,22.5,203.3235626220703,137.42620849609375,197.90562438964844,7008.81005859375,2612.6201171875
2018-03-28,127.62999725341797,106.57284545898438,6868500,111.44621612548828,,-1.169766263032983,-0.8779576016921737,39.15298548636333,0.01494989198941275,0.001886833186431458,2.7750000953674316,22.8700008392334,202.634765625,137.35369873046875,198.3959197998047,6949.22998046875,2605.0
2018-03-29,127.97000122070312,107.15818786621094,6119400,111.14694549560546,,-1.1403539563611673,-0.9304368726259725,36.021918965918886,0.01430141960490199,0.005492416053129112,2.740999937057495,19.969999313354492,203.16610717773438,140.83560180664062,194.30999755859375,7063.4501953125,2640.8701171875
2018-04-02,127.81999969482422,104.15625,8916900,110.78863265991211,,-1.3437854665996696,-1.013106591420712,32.169859892118026,0.01535403390048594,-0.028014078307846302,2.7320001125335693,23.6200008392334,199.89907836914062,137.6619873046875,197.21551513671875,6870.1201171875,2581.8798828125
2018-04-03,125.18000030517578,107.32543182373047,8035000,110.48639236450195,,-1.2350431087214275,-1.0574938948808552,37.85427165006756,0.016848954605837626,0.03042718822663515,2.7839999198913574,21.100000381469727,203.38262939453125,138.76820373535156,203.9164581298828,6941.27978515625,2614.449951171875
2018-04-04,126.9000015258789,109.04798126220703,7717100,110.20564147949219,,-0.9983601881267106,-1.0456671535300264,46.138308041780405,0.016997369145665533,0.01604977878221492,2.7880001068115234,20.059999465942383,205.98045349121094,134.71507263183594,207.7390899658203,7042.10986328125,2644.68994140625
2018-04-05,130.41000366210938,109.29883575439453,5621700,110.03476348876953,,-0.7815363428352384,-0.9928409913910689,45.1626716509518,0.016953373160320456,0.002300404732704875,2.8320000171661377,18.940000534057617,208.47999572753906,137.22674560546875,207.9933624267578,7076.5498046875,2662.840087890625
2018-04-06,130.22000122070312,107.11636352539062,6399300,109.8162484741211,,-0.7768540624523723,-0.9496436056033296,39.3835797162835,0.01667888362112618,-0.019967936656783203,2.7750000953674316,21.489999771118164,202.28045654296875,131.83164978027344,203.3535919189453,6915.10986328125,2604.469970703125
2018-04-09,128.64999389648438,108.27033233642578,6395800,109.58209411621094,,-0.6722780793638208,-0.8941705003554279,48.43109769856658,0.016576800779614275,0.010773039459667899,2.7860000133514404,21.770000457763672,206.20680236816406,129.62828063964844,202.23670959472656,6950.33984375,2613.159912109375
2018-04-10,130.25,108.9141845703125,6019300,109.3453630065918,,-0.5313226086640128,-0.821600922017145,48.00162422634635,0.016564784036723353,0.005946709684847784,2.796999931335449,20.469999313354492,211.7568359375,134.207275390625,205.92312622070312,7094.2998046875,2656.8701171875
2018-04-11,129.13999938964844,108.395751953125,4575400,109.12568191528321,,-0.4561889004137072,-0.7485185176964575,46.83184127465306,0.016262251323039028,-0.004760010087141664,2.7899999618530273,20.239999771118164,209.39512634277344,130.94300842285156,201.4830780029297,7069.02978515625,2642.18994140625
2018-04-12,130.08999633789062,109.064697265625,4559800,108.94015106201172,,-0.3387615667371051,-0.666567127504587,57.05691340443058,0.01603049470599732,0.006171324064334849,2.8340001106262207,18.489999771118164,209.926513671875,136.24745178222656,203.6077880859375,7140.25,2663.989990234375
2018-04-13,131.08999633789062,109.22357940673828,4742300,108.82825592041016,,-0.23022520497303844,-0.5792987429982773,64.13929330643518,0.015973032759491808,0.0014567696522946871,2.8289999961853027,17.40999984741211,210.93019104003906,135.9935760498047,203.6441192626953,7106.64990234375,2656.300048828125
2018-04-16,131.41000366210938,110.17684173583984,6379600,108.70501571655274,,-0.0665222262840075,-0.4767434396554234,61.89436010066619,0.01607185172094532,0.008727623964343012,2.8320000171661377,16.559999465942383,212.46534729003906,135.0868377685547,209.1283721923828,7156.27978515625,2677.840087890625
2018-04-17,132.11000061035156,109.15667724609375,11008700,108.60025756835938,,-0.018887461806144756,-0.38517224408556766,58.57807594444035,0.015109283062464826,-0.009259336841330401,2.813999891281128,15.25,214.7483367919922,135.240966796875,216.6011199951172,7281.10009765625,2706.389892578125
2018-04-18,129.69000244140625,106.79861450195312,9383600,108.56947967529297,,-0.16945910498932903,-0.34202961626631995,50.61390624611019,0.015760587626915862,-0.021602551521647806,2.867000102996826,15.600000381469727,216.02760314941406,135.8031463623047,214.64892578125,7295.240234375,2708.639892578125
2018-04-19,127.62999725341797,106.65646362304688,5959500,108.51192886352538,,-0.29683685446167374,-0.33299106390539074,48.60202801811186,0.015758555264035492,-0.0013310180058904164,2.9140000343322754,15.960000038146973,213.5281219482422,134.2888946533203,214.06785583496094,7238.06005859375,2693.1298828125
2018-04-20,128.0,105.91223907470703,7743900,108.44630706787109,,-0.45261982038920223,-0.35691681520215307,55.596954857360465,0.014429572956064679,-0.0069777725892932185,2.9509999752044678,16.8799991607666,212.4456787109375,133.25523376464844,213.43223571777344,7146.1298828125,2670.139892578125
2018-04-23,126.87999725341797,106.05439758300781,7501900,108.46761291503907,,-0.5581736611758004,-0.39716818439688256,44.98010990924864,0.01381465079577885,0.0013422292790969959,2.9730000495910645,16.34000015258789,212.8983154296875,132.42100524902344,212.77850341796875,7128.60009765625,2670.2900390625
2018-04-24,126.94000244140625,105.51923370361328,6577500,108.42553802490234,,-0.6772027215594392,-0.4531750918293939,34.620970702304135,0.01322971432154724,-0.0050461262483308955,2.9830000400543213,18.020000457763672,209.76901245117188,125.23049926757812,212.6695098876953,7007.35009765625,2634.56005859375
2018-04-25,125.91000366210938,105.9958724975586,5859600,108.38069885253907,,-0.7247192300745269,-0.5074839194784205,35.882817136559,0.013271961441101366,0.004517079751395148,3.0239999294281006,17.84000015258789,211.04830932617188,125.13072967529297,213.28697204589844,7003.740234375,2639.39990234375
2018-04-26,126.62000274658203,107.04109954833984,8211100,108.36191543579102,,-0.6703084195317217,-0.5400488194890808,49.643674748188396,0.013453122319181304,0.009861016529726818,2.990000009536743,16.239999771118164,210.42837524414062,123.61651611328125,215.22097778320312,7118.68017578125,2666.93994140625
2018-04-27,127.7300033569336,107.25852966308594,4266800,108.35230026245117,,-0.602695172265939,-0.5525780900444525,44.74366139126368,0.013405061124512401,0.002031276917590974,2.9570000171661377,15.40999984741211,209.44432067871094,124.73178100585938,218.08114624023438,7119.7998046875,2669.909912109375
2018-04-30,128.86000061035156,105.77011108398438,8219400,108.28699340820313,,-0.6615877549659075,-0.5743800230287435,34.98412055262517,0.012157442991222685,-0.013876925068587953,2.936000108718872,15.930000305175781,206.99403381347656,122.70975494384766,214.64892578125,7066.27001953125,2648.050048828125
2018-05-01,126.31999969482422,105.36873626708984,5122600,108.18175354003907,,-0.7322077096544461,-0.605945560353884,35.37970816680436,0.009988752485696922,-0.003794784866736345,2.9760000705718994,15.489999771118164,207.35812377929688,122.74604797363281,215.05755615234375,7130.7001953125,2654.800048828125
2018-05-02,125.5199966430664,103.26988983154297,7390800,108.07242431640626,,-0.9466218318653858,-0.6740808146561844,25.408229407540418,0.01001968406405395,-0.019919062426891898,2.9639999866485596,15.970000267028809,205.50811767578125,122.18384552001953,211.97943115234375,7100.89990234375,2635.669921875
2018-05-03,123.30000305175781,102.87688446044922,7282900,107.97118789672851,,-1.1351732468829852,-0.7662993011015446,23.590932698742463,0.009953055372854645,-0.003805614315410155,2.946000099182129,15.899999618530273,204.99647521972656,124.10611724853516,212.60595703125,7088.14990234375,2629.72998046875
2018-05-04,122.5999984741211,103.84685516357422,6127600,107.88935089111328,,-1.192585686925156,-0.851556578266267,23.697031641524546,0.0094705160576241,0.009428461099032504,2.944000005722046,14.770000457763672,206.71852111816406,124.49605560302734,214.19491577148438,7209.6201171875,2663.419921875
2018-05-07,124.13999938964844,103.34514617919922,6707900,107.76241668701172,,-1.263998592413472,-0.934044981095708,24.764032644828788,0.009038613588157546,-0.00483123907396843,2.950000047683716,14.75,205.64588928222656,127.14375305175781,212.27000427246094,7265.2099609375,2672.6298828125
2018-05-08,122.86000061035156,102.52568054199219,5951800,107.604208984375,,-1.370914810309273,-1.021418946938421,28.583468573954562,0.00890497987520843,-0.007929406145365414,2.9690001010894775,14.710000038146973,204.75047302246094,128.8212432861328,210.68101501464844,7266.89990234375,2671.919921875
2018-05-09,122.98999786376953,103.27825164794922,6808600,107.46774215698242,,-1.3790239547916485,-1.0929399485090665,34.04427211894304,0.009184345826222438,0.00734031807424862,3.003999948501587,13.420000076293945,205.36056518554688,131.62310791015625,208.1204833984375,7339.91015625,2697.7900390625
2018-05-10,124.22000122070312,104.81684112548828,4948000,107.39198287963868,,-1.2469254178753886,-1.123737042382331,45.18742030765435,0.009798450034966792,0.014897516689029056,2.9709999561309814,13.229999542236328,210.40869140625,132.93783569335938,212.20643615722656,7404.97021484375,2723.070068359375
2018-05-11,125.7699966430664,106.39723205566406,5716700,107.39131393432618,,-1.0031483655437796,-1.0996193070146207,51.337232901595414,0.010495437119739567,0.01507764318411109,2.9709999561309814,12.649999618530273,213.09515380859375,133.58163452148438,216.35594177246094,7402.8798828125,2727.719970703125
2018-05-14,127.3499984741211,105.41055297851562,6101600,107.34515609741212,,-0.8794325003209593,-1.0555819456758886,49.59051195061192,0.010365125512414813,-0.009273540843921957,2.994999885559082,12.930000305175781,213.94140625,133.06478881835938,220.55088806152344,7411.31982421875,2730.1298828125
2018-05-15,125.54000091552734,104.63287353515625,5875700,107.26722259521485,,-0.834519199684209,-1.0113693964775528,44.97839866203814,0.010305638783873357,-0.007377624169355057,3.0799999237060547,14.630000114440918,205.7443084716797,131.95851135253906,217.4636993408203,7351.6298828125,2711.449951171875
2018-05-16,125.44000244140625,104.81684112548828,3818100,107.21922500610351,,-0.7751450486781124,-0.9641245269176647,41.25003451508999,0.009243668214874436,0.00175821980336055,3.0950000286102295,13.420000076293945,207.30892944335938,133.60882568359375,219.47943115234375,7398.2998046875,2722.4599609375
2018-05-17,125.48999786376953,103.56254577636719,6473400,107.13242797851562,,-0.8198510260399559,-0.935269826742123,36.557089911324084,0.009570200317522615,-0.011966544074910934,3.1089999675750732,13.430000305175781,207.6435089111328,133.11915588378906,220.6053924560547,7382.47021484375,2720.1298828125
2018-05-18,123.77999877929688,103.88865661621094,5433900,107.00164688110351,,-0.8195195051132345,-0.9121197624163453,42.52480757758734,0.009528879686238329,0.0031489264521167293,3.066999912261963,13.420000076293945,211.5108184814453,140.7721710205078,222.13079833984375,7354.33984375,2712.969970703125
2018-05-21,124.62000274658203,103.45384216308594,5558700,106.83307022094726,,-0.8446065661166386,-0.898617123156404,42.41211116411781,0.00953994019911287,-0.004185389120308969,3.065000057220459,13.079999923706055,213.27223205566406,143.56488037109375,225.0908203125,7394.0400390625,2733.010009765625
2018-05-22,123.80000305175781,102.77651977539062,7172700,106.67051422119141,,-0.9086679403814202,-0.9006272866014072,47.79678063611839,0.009577641109104484,-0.006547097464273732,3.065000057220459,13.220000267028809,214.3842010498047,140.62701416015625,222.62110900878906,7378.4599609375,2724.43994140625
2018-05-23,122.87000274658203,103.22808837890625,4940800,106.48822372436524,,-0.912480718908057,-0.9029979730627372,51.560194220167254,0.009573754631881115,0.004393694245558022,3.003000020980835,12.579999923706055,213.06564331054688,141.9781036376953,221.78575134277344,7425.9599609375,2733.2900390625
2018-05-24,123.22000122070312,102.22464752197266,6923600,106.319814453125,,-0.9851158619659941,-0.9194215508433886,42.814844351928194,0.009373779185269245,-0.009720618415894666,2.9809999465942383,12.529999732971191,212.52435302734375,143.4289093017578,220.396484375,7424.43017578125,2727.760009765625
2018-05-25,121.55999755859375,102.32572937011719,4594800,106.1410514831543,,-1.0227338367381407,-0.940084008022339,45.31861266378392,0.009351547736943371,0.0009888207061101717,2.930999994277954,13.220000267028809,210.24139404296875,144.1724395751953,222.4122314453125,7433.85009765625,2721.330078125
2018-05-29,120.5,100.58196258544922,9821900,105.91704406738282,,-1.1796554255873986,-0.987998291535351,41.77246830149219,0.009581498090042152,-0.017041332570038925,2.7679998874664307,17.020000457763672,205.6360321044922,140.55447387695312,219.88804626464844,7396.58984375,2689.860107421875
2018-05-30,120.12000274658203,101.9045181274414,6423700,105.77701797485352,,-1.1836533174831771,-1.0271292967249164,44.45281730755011,0.010187896425338008,0.013149032967701535,2.8420000076293945,14.9399995803833,207.5845184326172,140.61798095703125,222.4031982421875,7462.4501953125,2724.010009765625
2018-05-31,120.91999816894531,100.7673110961914,10337500,105.59802520751953,,-1.2640140122877455,-1.0745062398374823,33.10003196723295,0.009526680009906262,-0.011159534946505678,2.822000026702881,15.430000305175781,204.94720458984375,135.56741333007812,219.2887420654297,7442.1201171875,2705.27001953125
2018-06-01,120.37999725341797,102.1488265991211,5741000,105.44699737548828,,-1.2023635876155936,-1.1000777093931047,31.970787889070138,0.01006287886613536,0.013709957007892237,2.8949999809265137,13.460000038146973,208.45042419433594,139.0855255126953,220.9595184326172,7554.330078125,2734.6201171875
