Date,Open,Adj Close,Volume,SMA_50,SMA_200,MACD,MACD_signal,RSI_14,Volatility,Daily_Return,interest_rate,vix,avy,lh,nxpi,nsdq,spy
2018-02-27,561.9500122070312,464.0834655761719,616400,,,1.1107627846403147,-0.5803965029581669,58.13176226471024,0.02157752179613447,-0.019859099509158873,2.9079999923706055,18.59000015258789,105.86274719238281,145.93177795410156,113.36573791503906,7330.35009765625,2744.280029296875
2018-02-28,554.739990234375,461.2793884277344,721100,,,1.26688777692425,-0.21093964698168355,57.92781253062972,0.021121894088064294,-0.006042182832254439,2.868000030517578,19.850000381469727,105.18612670898438,143.7345428466797,113.37482452392578,7273.009765625,2713.830078125
2018-03-01,548.5999755859375,449.6513977050781,779700,,,0.447181456513988,-0.07931542628254924,63.19763373155656,0.02180746980472456,-0.025208129854425332,2.803999900817871,22.469999313354492,103.21862030029297,141.77037048339844,112.5654067993164,7180.56005859375,2677.669921875
2018-03-02,530.219970703125,451.33050537109375,636500,,,-0.06618876938466656,-0.07669009490297271,59.01489786014037,0.021768015842539824,0.0037342431816855814,2.8570001125335693,19.59000015258789,102.52421569824219,143.34336853027344,112.85643005371094,7257.8701171875,2691.25
2018-03-05,532.6500244140625,457.7783508300781,384600,,,0.04671042094855693,-0.05200999173266679,60.69506701026694,0.02105086450423955,0.014286305450775583,2.88100004196167,18.729999542236328,102.19480895996094,144.8081817626953,113.48395538330078,7330.7099609375,2720.93994140625
2018-03-06,543.1599731445312,463.0787658691406,387400,,,0.5574570213804577,0.06988341088995813,65.92505796643545,0.018639086094088264,0.011578562047443786,2.877000093460083,18.360000610351562,102.35566711425781,143.7511749267578,113.13836669921875,7372.009765625,2728.1201171875
2018-03-07,540.4199829101562,462.0405578613281,465500,,,0.8684418157237701,0.22959509185672053,56.68942619695686,0.018232349729777362,-0.0022419685037035064,2.882999897003174,17.760000228881836,103.49081420898438,142.69419860839844,112.57447814941406,7396.64990234375,2726.800048828125
2018-03-08,548.8699951171875,467.0710754394531,595200,,,1.5034889478291689,0.4843738630512103,59.44583092074777,0.018266255019031934,0.01088761038946462,2.865999937057495,16.540000915527344,103.2315902709961,143.81777954101562,112.5017318725586,7427.9501953125,2738.969970703125
2018-03-09,558.3300170898438,487.150146484375,814700,,,3.585648477161044,1.1046287858731771,68.38506264982983,0.01710967177625881,0.04298932668016331,2.8940000534057617,14.640000343322754,104.86720275878906,146.2729949951172,112.4835433959961,7560.81005859375,2786.570068359375
2018-03-12,578.3400268554688,482.6009826660156,410700,,,4.813211695803716,1.846345367859285,64.59830240886167,0.016966870331250848,-0.009338319717625887,2.869999885559082,15.779999732971191,104.14325714111328,146.15646362304688,112.42899322509766,7588.31982421875,2783.02001953125
2018-03-13,577.260009765625,476.07666015625,477500,,,5.199667559251225,2.517009806137673,60.02453538632377,0.01744975654442937,-0.013519082521804116,2.8480000495910645,16.350000381469727,103.59803009033203,145.35751342773438,111.52859497070312,7511.009765625,2765.31005859375
2018-03-14,566.6599731445312,471.7721862792969,341400,461.8650372314453,,5.099814065394696,3.0335706579890775,59.46787630224459,0.017495163865852162,-0.009041556197147749,2.816999912261963,17.229999542236328,102.63273620605469,145.10781860351562,111.22847747802734,7496.81005859375,2749.47998046875
2018-03-15,560.25,470.90289306640625,313200,462.7368817138672,,4.894118404331891,3.4056802072576406,55.10660464707169,0.015827062564454028,-0.0018426122568743208,2.8259999752044678,16.59000015258789,102.02498626708984,144.6750030517578,110.84651184082031,7481.740234375,2747.330078125
2018-03-16,558.7899780273438,475.7390441894531,616900,463.6152789306641,,5.0629772391914685,3.7371396136444064,51.332977930341016,0.015932287635198855,0.010269954154570993,2.8480000495910645,15.800000190734863,99.77264404296875,144.6750030517578,111.1830062866211,7481.990234375,2752.010009765625
2018-03-19,563.8499755859375,467.4423828125,554600,464.21373107910154,,4.475734367610073,3.88485856443754,52.01404607977865,0.016543357432481687,-0.01743952168375984,2.8450000286102295,19.020000457763672,99.04869842529297,141.97012329101562,111.52859497070312,7344.240234375,2712.919921875
2018-03-20,557.5399780273438,470.5567321777344,381200,464.79991760253904,,4.213076404850028,3.9505021325200382,55.54218220507388,0.016581219518817032,0.006662530997929572,2.878999948501587,18.200000762939453,98.99507141113281,141.90353393554688,111.95606231689453,7364.2998046875,2716.93994140625
2018-03-21,558.5999755859375,476.16107177734375,480100,465.43236938476565,,4.4063478105783815,4.041671268131707,67.06472016749836,0.016736099558398443,0.011910018954935708,2.9070000648498535,17.860000610351562,98.44092559814453,141.1295166015625,110.91926574707031,7345.2900390625,2711.929931640625
2018-03-22,556.1400146484375,455.28009033203125,699200,465.5724792480469,,2.841837169165956,3.801704448338557,52.03847876750001,0.01958541358993651,-0.04385276891151779,2.8320000171661377,23.34000015258789,94.6691665649414,137.90859985351562,109.97339630126953,7166.68017578125,2643.68994140625
2018-03-23,542.1900024414062,439.8429870605469,655400,465.44364379882813,,0.35224552624100625,3.111812663919047,41.529138486001386,0.020501067762217544,-0.03390682702647119,2.8299999237060547,24.8700008392334,92.11297607421875,135.2370147705078,109.30948638916016,6992.669921875,2588.260009765625
2018-03-26,529.9000244140625,456.3773498535156,672000,465.53887145996094,,-0.28332292306441786,2.432785546522354,47.138568189518125,0.021489885396529688,0.03759151169708819,2.8429999351501465,21.030000686645508,94.52617645263672,137.10960388183594,110.60093688964844,7220.5400390625,2658.550048828125
2018-03-27,541.7999877929688,449.1102294921875,511300,465.1930627441406,,-1.357759965753587,1.674676444067166,44.757744526452356,0.02133150853025916,-0.015923490426640763,2.7860000133514404,22.5,93.35533142089844,135.43673706054688,110.51909637451172,7008.81005859375,2612.6201171875
2018-03-28,534.3699951171875,445.6666564941406,496800,464.6529528808594,,-2.458783301428298,0.8479844949680733,41.20903196825034,0.021353120668498024,-0.007667545230355954,2.7750000953674316,22.8700008392334,92.997802734375,134.43800354003906,105.73526000976562,6949.22998046875,2605.0
2018-03-29,532.25,457.2213134765625,488100,464.11708679199216,,-2.371649080906991,0.20405777979306042,36.782483530464596,0.02142666238435956,0.025926680432673876,2.740999937057495,19.969999313354492,94.96411895751953,134.62110900878906,106.40826416015625,7063.4501953125,2640.8701171875
2018-04-02,537.760009765625,438.04522705078125,746200,463.152197265625,,-3.8060704853368748,-0.5979678732329267,32.57409871872146,0.023463175447259007,-0.04194049109384801,2.7320001125335693,23.6200008392334,92.83692932128906,133.43927001953125,104.78941345214844,6870.1201171875,2581.8798828125
2018-04-03,522.4500122070312,446.25750732421875,566000,462.1661755371094,,-4.231420219298741,-1.3246583424460896,38.48960745776992,0.023639005210278348,0.018747562503370174,2.7839999198913574,21.100000381469727,93.4536361694336,136.0526123046875,105.87168884277344,6941.27978515625,2614.449951171875
2018-04-04,515.77001953125,452.6552429199219,471200,461.25773681640624,,-4.00608944802417,-1.860944563561706,42.738086350397566,0.023724177727150943,0.01433642121577794,2.7880001068115234,20.059999465942383,94.9283676147461,136.3605499267578,104.98040008544922,7042.10986328125,2644.68994140625
2018-04-05,537.72998046875,454.419189453125,397400,460.44468872070314,,-3.6431811208951785,-2.2173918750284005,43.78064265932571,0.023745190809698714,0.003896887445342445,2.8320000171661377,18.940000534057617,94.80325317382812,137.37591552734375,104.38925170898438,7076.5498046875,2662.840087890625
2018-04-06,529.4000244140625,438.8218078613281,518500,459.35344482421874,,-4.561569069972791,-2.6862273140172785,37.11715269249233,0.024729426328003817,-0.03432377406985754,2.7750000953674316,21.489999771118164,92.23809814453125,134.53787231445312,103.43433380126953,6915.10986328125,2604.469970703125
2018-04-09,527.1199951171875,439.8514404296875,559600,458.4871429443359,,-5.146984163426907,-3.1783786838992043,39.85728171111168,0.022319080485828775,0.002346356880888578,2.7860000133514404,21.770000457763672,92.86373901367188,135.36183166503906,103.98907470703125,6950.33984375,2613.159912109375
2018-04-10,528.9199829101562,450.6717834472656,612800,457.6475067138672,,-4.683826355888414,-3.4794682182970464,43.08203037243369,0.023231805760141753,0.024599994504980627,2.796999931335449,20.469999313354492,95.0534896850586,137.4425048828125,106.05357360839844,7094.2998046875,2656.8701171875
2018-04-11,527.0999755859375,443.3709411621094,549400,456.8697259521484,,-4.849979864400495,-3.7535705475177363,38.72540841088329,0.023302356562175296,-0.01619990989742215,2.7899999618530273,20.239999771118164,94.10609436035156,136.6352081298828,105.3896713256836,7069.02978515625,2642.18994140625
2018-04-12,530.3300170898438,449.86993408203125,668600,456.42560485839846,,-4.40644850720787,-3.8841461394557633,47.93559157505233,0.023595369744215108,0.014658139080760524,2.8340001106262207,18.489999771118164,94.28487396240234,137.24278259277344,103.83448028564453,7140.25,2663.989990234375
2018-04-13,539.3499755859375,442.9151306152344,489200,455.8506146240234,,-4.563535629183718,-4.020024037401354,51.25340656450957,0.02378303658875536,-0.015459587182656054,2.8289999961853027,17.40999984741211,93.66815948486328,137.17620849609375,103.17054748535156,7106.64990234375,2656.300048828125
2018-04-16,528.0,442.98272705078125,789500,455.2200537109375,,-4.629211172862654,-4.141861464493615,43.68684362462039,0.02359754095727671,0.0001526171288233069,2.8320000171661377,16.559999465942383,94.7228012084961,138.57444763183594,102.61577606201172,7156.27978515625,2677.840087890625
2018-04-17,528.260009765625,444.6623840332031,1367900,454.90635192871093,,-4.493922096829692,-4.21227359096083,47.78708713332076,0.023404474357904898,0.003791698591961934,2.813999891281128,15.25,96.24223327636719,138.80746459960938,102.91590118408203,7281.10009765625,2706.389892578125
2018-04-18,528.52001953125,441.60699462890625,671800,454.9236181640625,,-4.580448361855133,-4.285908545139691,47.97238615125124,0.02332928125957855,-0.00687125674221345,2.867000102996826,15.600000381469727,96.70699310302734,139.48992919921875,102.76128387451172,7295.240234375,2708.639892578125
2018-04-19,523.6500244140625,443.159912109375,525400,454.7998321533203,,-4.47216129627526,-4.323159095366805,42.197439178282806,0.023123247328143314,0.0035165146824127635,2.9140000343322754,15.960000038146973,96.25117492675781,140.0392303466797,97.4681625366211,7238.06005859375,2693.1298828125
2018-04-20,525.8200073242188,442.6197509765625,639400,454.7149450683594,,-4.379445978609056,-4.334416472015255,53.20023535600585,0.02106432067922129,-0.0012188853685827228,2.9509999752044678,16.8799991607666,95.74169921875,137.4674835205078,95.63101196289062,7146.1298828125,2670.139892578125
2018-04-23,525.1799926757812,438.7626037597656,489300,454.9370977783203,,-4.564590211650909,-4.380451219942387,44.41650089233952,0.019715436083693846,-0.008714358562370461,2.9730000495910645,16.34000015258789,95.64339447021484,138.67430114746094,93.83028411865234,7128.60009765625,2670.2900390625
2018-04-24,522.75,433.5718688964844,1028800,454.8517590332031,,-5.071703828208683,-4.518701741595646,35.52305757587543,0.017764739882492886,-0.01183039488507398,2.9830000400543213,18.020000457763672,94.20440673828125,138.22488403320312,92.50244140625,7007.35009765625,2634.56005859375
2018-04-25,514.0,432.32281494140625,715800,454.67645751953125,,-5.510857503373188,-4.717132893951155,33.10536611954535,0.017479620000465657,-0.0028808463940642737,3.0239999294281006,17.84000015258789,95.33950805664062,143.7428741455078,92.02951049804688,7003.740234375,2639.39990234375
2018-04-26,513.0,441.1850280761719,712900,454.7474114990234,,-5.085164805035049,-4.790739276167934,52.0143547291216,0.018101931772990007,0.020499064191110916,2.990000009536743,16.239999771118164,94.9283676147461,143.5514373779297,93.21183013916016,7118.68017578125,2666.93994140625
2018-04-27,524.1900024414062,442.8138427734375,370900,454.5374505615234,,-4.563760352651627,-4.745343491464673,52.49955195932821,0.017055859760872153,0.003691908368623098,2.9570000171661377,15.40999984741211,93.71282196044922,145.24928283691406,95.85839080810547,7119.7998046875,2669.909912109375
2018-04-30,525.4000244140625,440.15509033203125,480900,454.262392578125,,-4.315338137675383,-4.659342420706815,39.70910485209475,0.014224815449125888,-0.006004221604171023,2.936000108718872,15.930000305175781,93.67707824707031,142.11163330078125,95.4036636352539,7066.27001953125,2648.050048828125
2018-05-01,517.969970703125,437.1758117675781,417100,453.9201940917969,,-4.309190952876293,-4.589312127140711,43.377807064472776,0.013617973470685054,-0.006768701827816415,2.9760000705718994,15.489999771118164,94.2669677734375,142.21978759765625,94.57605743408203,7130.7001953125,2654.800048828125
2018-05-02,517.510009765625,434.4919128417969,438700,453.4991296386719,,-4.4693673924506925,-4.565323180202707,32.102105024624805,0.013171482101851118,-0.006139175255213125,2.9639999866485596,15.970000267028809,93.08718872070312,142.26974487304688,93.4209976196289,7100.89990234375,2635.669921875
2018-05-03,513.8400268554688,431.85858154296875,682500,453.00927795410155,,-4.753995106639707,-4.603057565490107,35.69248120835212,0.01312644623388355,-0.006060714183619198,2.946000099182129,15.899999618530273,93.14974212646484,141.18775939941406,83.99888610839844,7088.14990234375,2629.72998046875
2018-05-04,506.69000244140625,439.22686767578125,601900,452.7344622802734,,-4.3350339364307615,-4.549452839678238,45.91217989171953,0.011488266013026422,0.01706180320994588,2.944000005722046,14.770000457763672,94.49937438964844,142.5693359375,91.20187377929688,7209.6201171875,2663.419921875
2018-05-07,522.260009765625,441.9277038574219,366600,452.34205627441406,,-3.7419345898806,-4.38794918971871,47.0883382765406,0.011558506283470398,0.00614906869411791,2.950000047683716,14.75,94.42787170410156,142.4112091064453,89.5466537475586,7265.2099609375,2672.6298828125
2018-05-08,515.75,438.8301086425781,634100,451.6489288330078,,-3.4817140980139243,-4.206702171377753,47.04605585656361,0.010134035156775457,-0.0070092804497341454,2.9690001010894775,14.710000038146973,94.2938003540039,141.48741149902344,89.8467788696289,7266.89990234375,2671.919921875
2018-05-09,522.5800170898438,448.46881103515625,475200,451.3366357421875,,-2.4692606545735885,-3.85921386801692,54.81849153809933,0.010751481731545718,0.021964542092139716,3.003999948501587,13.420000076293945,94.9283676147461,143.0354461669922,89.7103500366211,7339.91015625,2697.7900390625
2018-05-10,532.0399780273438,452.6129455566406,527500,451.16330688476563,,-1.31730194754806,-3.350831483923148,58.51313795174302,0.010443181070422884,0.009240630383903214,2.9709999561309814,13.229999542236328,96.2779769897461,144.81651306152344,90.30152893066406,7404.97021484375,2723.070068359375
2018-05-11,537.75,456.1325378417969,395700,451.2929296875,,-0.11899301248655547,-2.7044637896358297,64.88292967622363,0.009867794128980362,0.007776163540412551,2.9709999561309814,12.649999618530273,96.23329162597656,146.43112182617188,90.04686737060547,7402.8798828125,2727.719970703125
2018-05-14,541.989990234375,455.5670471191406,415500,451.3776605224609,,0.7760986939450163,-2.0083512929196607,70.46825443706322,0.009882829125063212,-0.0012397508963774007,2.994999885559082,12.930000305175781,96.69805908203125,147.4298553466797,100.71495056152344,7411.31982421875,2730.1298828125
2018-05-15,535.9500122070312,450.0386657714844,461200,451.2228668212891,,1.027526462487856,-1.4011757418381574,65.2698346896571,0.010316191307702519,-0.012135165136758608,3.0799999237060547,14.630000114440918,95.0445556640625,146.33958435058594,100.08743286132812,7351.6298828125,2711.449951171875
2018-05-16,534.2899780273438,450.6211853027344,474900,450.9737152099609,,1.2592731216739708,-0.8690859691357318,59.48746271954048,0.010163252425229922,0.0012943766292867753,3.0950000286102295,13.420000076293945,96.429931640625,147.20513916015625,98.98697662353516,7398.2998046875,2722.4599609375
2018-05-17,534.0,452.03900146484375,365700,450.77368408203125,,1.5395924701883814,-0.38735028127090915,59.31483903253122,0.010158878933699562,0.0031463593109961607,3.1089999675750732,13.430000305175781,96.69805908203125,146.73072814941406,97.04979705810547,7382.47021484375,2720.1298828125
2018-05-18,536.280029296875,454.4950866699219,518700,450.5221643066406,,1.9375977029600904,0.07763931557529076,64.53890351704997,0.01018984277594319,0.005433348001210314,3.066999912261963,13.420000076293945,97.51139068603516,146.6558380126953,100.96961212158203,7354.33984375,2712.969970703125
2018-05-21,542.0,458.70672607421875,359100,449.9532958984375,,2.563315513560383,0.5747745551723092,71.29736344662747,0.010045128466266741,0.009266633518869138,3.065000057220459,13.079999923706055,98.90567779541016,147.87928771972656,104.27100372314453,7394.0400390625,2733.010009765625
2018-05-22,546.4400024414062,461.5764465332031,406200,449.5328051757813,,3.253262262028784,1.1104720965436043,76.69261622563243,0.009508441483384703,0.006256111576005141,3.065000057220459,13.220000267028809,98.50348663330078,147.0386962890625,105.0076675415039,7378.4599609375,2724.43994140625
2018-05-23,541.719970703125,458.0146484375,377700,449.17156494140625,,3.4726125757068758,1.5829001923762587,75.31431643117055,0.009729508664371235,-0.007716594125317666,3.003000020980835,12.579999923706055,96.841064453125,146.12318420410156,102.36112976074219,7425.9599609375,2733.2900390625
2018-05-24,542.9400024414062,456.47015380859375,413100,448.8655242919922,,3.4816867533401137,1.9626575045690298,68.8086117202802,0.008889410580454704,-0.0033721511619229094,2.9809999465942383,12.529999732971191,97.4041519165039,145.98171997070312,101.41527557373047,7424.43017578125,2727.760009765625
2018-05-25,537.1400146484375,455.4403991699219,290000,448.5562744140625,,3.3669731406704955,2.243520631789323,65.29702450376152,0.008920172961546529,-0.0022559079275611404,2.930999994277954,13.220000267028809,96.95726776123047,151.59124755859375,106.21729278564453,7433.85009765625,2721.330078125
2018-05-29,534.75,442.48480224609375,714200,447.8911895751953,,2.205232827525151,2.2358630709364884,53.38236415553164,0.011061095412759897,-0.028446305921566828,2.7679998874664307,17.020000457763672,94.90156555175781,149.90174865722656,105.7534408569336,7396.58984375,2689.860107421875
2018-05-30,527.3099975585938,450.9503173828125,404100,447.56134826660156,,1.9452183158529692,2.177734119919785,52.34757534044087,0.011685759642480547,0.01913176473801359,2.8420000076293945,14.9399995803833,95.53616333007812,152.3736114501953,105.1168212890625,7462.4501953125,2724.010009765625
2018-05-31,534.6199951171875,450.8996276855469,543000,447.1682061767578,,1.7152918899363954,2.085245673923107,48.24307865244489,0.011552160006152836,-0.00011240639004272968,2.822000026702881,15.430000305175781,93.87372589111328,150.30123901367188,103.67987823486328,7442.1201171875,2705.27001953125
2018-06-01,540.6500244140625,454.9761657714844,446500,446.7445080566406,,1.8407965387098102,2.036355846880448,48.82759030388839,0.011496566024012873,0.009040899206021136,2.8949999809265137,13.460000038146973,95.0445556640625,151.8242950439453,103.67987823486328,7554.330078125,2734.6201171875
2018-06-04,543.5399780273438,456.3350524902344,417100,446.7656072998047,,2.026549873133888,2.034394652131136,50.76632809293137,0.010989049196385976,0.0029867206701823523,2.937000036239624,12.739999771118164,95.08031463623047,152.3486328125,100.67857360839844,7606.4599609375,2746.8701171875
2018-06-05,539.4600219726562,451.02618408203125,495000,446.98927124023436,,1.7254890527474913,1.9726135322544072,50.98969716655259,0.011346708412717073,-0.011633707249163683,2.9189999103546143,12.399999618530273,96.2479476928711,151.76602172851562,105.82620239257812,7637.85986328125,2748.800048828125
