Date,Open,Adj Close,Volume,SMA_50,SMA_200,MACD,MACD_signal,RSI_14,Volatility,Daily_Return,interest_rate,vix,low,msft,fast,nsdq,spy
2018-02-08,40.0724983215332,36.539363861083984,217562000,,,-0.9624149958119048,-0.5483223537318164,20.030696118836033,0.01836907927641073,-0.02751634584145546,2.8510000705718994,33.459999084472656,84.29629516601562,78.92025756835938,21.868000030517578,6777.16015625,2581.0
2018-02-09,39.26750183105469,36.98629379272461,282690400,,,-1.0238937405654482,-0.6434366310985428,24.63320256592428,0.018638003262664963,0.012231464492369781,2.8289999961853027,29.059999465942383,86.21270751953125,81.86317443847656,22.42570686340332,6874.490234375,2619.550048828125
2018-02-12,39.625,38.47604751586914,243278000,,,-0.9415517906991155,-0.7030596630186573,35.01900190125545,0.02101274017214809,0.04027853484031896,2.8570001125335693,25.610000610351562,86.7539291381836,82.7451171875,22.1573429107666,6981.9599609375,2656.0
2018-02-13,40.48749923706055,38.861488342285156,130196800,,,-0.8355615157256508,-0.729560033560056,39.6353449683847,0.021234865103603645,0.010017682462239552,2.8399999141693115,24.969999313354492,85.22789764404297,83.39497375488281,22.463451385498047,7013.509765625,2662.93994140625
2018-02-14,40.7599983215332,39.577999114990234,162579600,,,-0.6858410789269413,-0.7208162426334331,46.55382170744727,0.021332205135700902,0.01843755355930221,2.9130001068115234,19.260000228881836,85.999755859375,84.70076751708984,22.916322708129883,7143.6201171875,2698.6298828125
2018-02-15,42.4474983215332,40.90696716308594,204588800,,,-0.4547083445051925,-0.667594663007785,52.20278270296392,0.02284175551877681,0.033578454641794986,2.8910000324249268,19.1299991607666,85.62714385986328,86.42633819580078,23.34404182434082,7256.43017578125,2731.199951171875
2018-02-16,43.09000015258789,40.7745361328125,160704400,,,-0.2790038815526401,-0.5898765067167561,55.54837474518258,0.022834547282185723,-0.00323737102644317,2.877000093460083,19.459999084472656,85.44969177246094,85.81072235107422,22.9582576751709,7239.47021484375,2732.219970703125
2018-02-20,43.01250076293945,40.63737106323242,135722000,,,-0.1491061012394823,-0.5017224256213013,56.03830376262014,0.02278312465244527,-0.0033639884739166126,2.8929998874664307,20.600000381469727,84.86412048339844,86.48231506347656,22.74439811706543,7234.31005859375,2716.260009765625
2018-02-21,43.20750045776367,40.45293426513672,149886400,,,-0.060348028178523805,-0.4134475461327458,54.66063080655659,0.022794247545975827,-0.004538600634591106,2.943000078201294,20.020000457763672,84.58906555175781,85.33502197265625,22.80310821533203,7218.22998046875,2701.330078125
2018-02-22,42.95000076293945,40.79109191894531,123967600,,,0.03685503880472396,-0.32338702914525186,55.69455258410998,0.022618191497927875,0.008359286166789381,2.9170000553131104,18.719999313354492,85.96428680419922,85.55889129638672,22.723434448242188,7210.08984375,2703.9599609375
2018-02-23,43.41749954223633,41.50049591064453,135249600,,,0.16918191923991088,-0.22487323946821933,68.1257437710054,0.022531034620712872,0.017391149839990794,2.871000051498413,16.489999771118164,86.49664306640625,87.73217010498047,23.146949768066406,7337.39013671875,2747.300048828125
2018-02-26,44.087501525878906,42.321048736572266,152648800,,,0.3363860319712302,-0.11262138518032942,77.09808175490474,0.022890913414824892,0.019772120981264463,2.8589999675750732,15.800000190734863,86.51438903808594,89.00066375732422,23.50757598876953,7421.4599609375,2779.60009765625
2018-02-27,44.775001525878906,42.18389129638672,155712400,,,0.4526116118801653,0.0004252142317695251,71.817623052553,0.02228113060049758,-0.003240879994238388,2.9079999923706055,18.59000015258789,84.98831939697266,87.86273193359375,23.209856033325195,7330.35009765625,2744.280029296875
2018-02-28,44.814998626708984,42.12004852294922,151128400,,,0.5334207012567589,0.1070243116367674,78.68781752522631,0.02220577548892017,-0.0015134396442693099,2.868000030517578,19.850000381469727,79.48745727539062,87.46165466308594,22.9456787109375,7273.009765625,2713.830078125
2018-03-01,44.6349983215332,41.38226318359375,195208000,,,0.5317991265319222,0.19197927461579836,81.74199597454714,0.02270697954294903,-0.017516250935786237,2.803999900817871,22.469999313354492,78.04127502441406,86.60354614257812,22.55570411682129,7180.56005859375,2677.669921875
2018-03-02,43.20000076293945,41.66838836669922,153816000,,,0.5472930740290565,0.26304203449845,81.34884127213593,0.022726198828645062,0.006914198525973969,2.8570001125335693,19.59000015258789,75.71671295166016,86.79010009765625,22.815683364868164,7257.8701171875,2691.25
2018-03-05,43.8025016784668,41.81263732910156,113605600,,,0.5647022883107198,0.32337408526090394,77.24980606328722,0.019948182200930066,0.003461832051983693,2.88100004196167,18.729999542236328,76.59508514404297,87.34041595458984,23.176305770874023,7330.7099609375,2720.93994140625
2018-03-06,44.477500915527344,41.77717971801758,95154000,,,0.569078105016878,0.3725148892120988,75.25613633464825,0.018715022045729203,-0.0008480118296509964,2.877000093460083,18.360000610351562,77.29598999023438,87.04192352294922,23.67949867248535,7372.009765625,2728.1201171875
2018-03-07,43.73500061035156,41.38935852050781,126814000,,,0.5350839273640347,0.405028696842486,66.63765465190838,0.01704965890662008,-0.009283087085519726,2.882999897003174,17.760000228881836,76.39989471435547,87.54560852050781,23.750791549682617,7396.64990234375,2726.800048828125
2018-03-08,43.869998931884766,41.84101486206055,95096400,,,0.538382055567709,0.4316993685875306,60.22775024164316,0.016025803156430866,0.010912378391391142,2.865999937057495,16.540000915527344,76.44428253173828,88.07723236083984,23.700471878051758,7427.9501953125,2738.969970703125
2018-03-09,44.4900016784668,42.55989074707031,128740800,,,0.5921768755506491,0.46379486998015435,67.32450068332611,0.014188303850023452,0.017181129267053397,2.8940000534057617,14.640000343322754,77.43795013427734,90.04529571533203,24.30849838256836,7560.81005859375,2786.570068359375
2018-03-12,45.0724983215332,42.97134017944336,128828400,,,0.6603975368029396,0.5031154033447114,71.50342178810219,0.014157227291529484,0.009667539675283887,2.869999885559082,15.779999732971191,77.7928466796875,90.25981903076172,24.241405487060547,7588.31982421875,2783.02001953125
2018-03-13,45.647499084472656,42.557518005371094,126774000,,,0.6733094194899607,0.5371542065737612,68.60370385357234,0.012385710365462144,-0.009630190083534607,2.8480000495910645,16.350000381469727,76.42649841308594,88.05858612060547,24.22043228149414,7511.009765625,2765.31005859375
2018-03-14,45.08000183105469,42.19572067260742,117473600,40.66000816345215,,0.646891199386225,0.5591016051362541,62.364697372759956,0.012689287563155545,-0.008501372958780395,2.816999912261963,17.229999542236328,76.6394271850586,87.5362777709961,24.056900024414062,7496.81005859375,2749.47998046875
2018-03-15,44.625,42.245384216308594,90975200,40.693537368774415,,0.6227829483821168,0.5718378737854266,57.41882783827116,0.012249341408780576,0.0011769805778767406,2.8259999752044678,16.59000015258789,75.89414978027344,87.84405517578125,24.15753746032715,7481.740234375,2747.330078125
2018-03-16,44.662498474121094,42.09639358520508,157618800,40.72422790527344,,0.5849121834517561,0.5744527357186926,47.41698129096549,0.010038384183736964,-0.0035267907693924405,2.8480000495910645,15.800000190734863,77.18952178955078,88.23580169677734,24.47203826904297,7481.990234375,2752.010009765625
2018-03-19,44.33000183105469,41.45319747924805,133787200,40.73828628540039,,0.4972665992453429,0.5590155084240227,42.47441733280215,0.010677134002834418,-0.015279126100319562,2.8450000286102295,19.020000457763672,76.11597442626953,86.64085388183594,24.010772705078125,7344.240234375,2712.919921875
2018-03-20,43.810001373291016,41.43900680541992,78597600,40.74278175354004,,0.4217995310945355,0.5315723129581252,42.91331612712693,0.01063522028399979,-0.00034233001773209537,2.878999948501587,18.200000762939453,76.0627212524414,86.8647232055664,23.61660385131836,7364.2998046875,2716.93994140625
2018-03-21,43.7599983215332,40.50022888183594,148219600,40.7315633392334,,0.2829778110768615,0.48185341258187253,41.190357171160514,0.01183797397966384,-0.02265445038275382,2.9070000648498535,17.860000610351562,77.41134643554688,86.2584457397461,23.82626724243164,7345.2900390625,2711.929931640625
2018-03-22,42.5,39.92797088623047,165963200,40.70899383544922,,0.12533932638706347,0.4105505953429107,33.55678574517776,0.01208026444222075,-0.014129747199086107,2.8320000171661377,23.34000015258789,76.03612518310547,83.74937438964844,23.180496215820312,7166.68017578125,2643.68994140625
2018-03-23,42.09749984741211,39.00337600708008,164115200,40.668120880126956,,-0.07335183375952425,0.31377010952242373,26.869185737896558,0.012232922763561532,-0.023156570660324838,2.8299999237060547,24.8700008392334,74.32374572753906,81.31497955322266,22.58086585998535,6992.669921875,2588.260009765625
2018-03-26,42.01750183105469,40.85493850708008,150164800,40.65961631774903,,-0.08048263633865105,0.2349195603502088,44.15463712134254,0.015952566357083402,0.047471852171563134,2.8429999351501465,21.030000686645508,79.23015594482422,87.4709701538086,23.033737182617188,7220.5400390625,2658.550048828125
2018-03-27,43.41999816894531,39.807369232177734,163690400,40.62163475036621,,-0.16871904619954137,0.1541918390402588,40.74687415352582,0.01683281154661097,-0.02564119083720573,2.7860000133514404,22.5,76.26679992675781,83.45094299316406,22.161535263061523,7008.81005859375,2612.6201171875
2018-03-28,41.8125,39.3675422668457,166674000,40.579095916748045,,-0.27101332413755586,0.06915080640469587,35.51250060326784,0.016930349323490797,-0.011048883003715426,2.7750000953674316,22.8700008392334,76.19581604003906,83.37631225585938,22.299909591674805,6949.22998046875,2605.0
2018-03-29,41.95249938964844,39.67494201660156,153594000,40.52899841308594,,-0.3235480254003491,-0.00938895995631313,32.24668606621951,0.016752403082914206,0.0078084567147271855,2.740999937057495,19.969999313354492,77.85494995117188,85.12985229492188,22.89116668701172,7063.4501953125,2640.8701171875
2018-04-02,41.65999984741211,39.41482925415039,150347200,40.47294494628906,,-0.38177027068325486,-0.08386522210170148,27.69866534243836,0.016646770198764444,-0.006556096851819682,2.7320001125335693,23.6200008392334,75.05127716064453,82.5648422241211,22.31249237060547,6870.1201171875,2581.8798828125
2018-04-03,41.90999984741211,39.81919860839844,121112000,40.42874710083008,,-0.3907779471821726,-0.14524776711779572,32.8088089066173,0.01684623026742605,0.010259320207646638,2.7839999198913574,21.100000381469727,75.81431579589844,83.6748046875,22.765365600585938,6941.27978515625,2614.449951171875
2018-04-04,41.220001220703125,40.580623626708984,138422000,40.406654891967776,,-0.33264147634393737,-0.18272650896302406,40.344876025971516,0.017515722470695813,0.01912205782438714,2.7880001068115234,20.059999465942383,78.12998962402344,86.11851501464844,23.01276969909668,7042.10986328125,2644.68994140625
2018-04-05,43.14500045776367,40.86201858520508,107732800,40.39000205993652,,-0.260854712173618,-0.19835214960514286,41.95312392518893,0.01750244529979582,0.00693421966810015,2.8320000171661377,18.940000534057617,78.7421875,86.16516876220703,23.310495376586914,7076.5498046875,2662.840087890625
2018-04-06,42.74250030517578,39.816829681396484,140021200,40.36572814941406,,-0.2850157102109705,-0.2156848617263084,37.99201522685147,0.018140867941995275,-0.025578494161495602,2.7750000953674316,21.489999771118164,78.28971099853516,84.1597900390625,22.496992111206055,6915.10986328125,2604.469970703125
2018-04-09,42.470001220703125,40.211734771728516,116070800,40.36400100708008,,-0.26919482442785636,-0.226386854266618,43.28472714006739,0.017799396163078286,0.009918044542771343,2.7860000133514404,21.770000457763672,75.62798309326172,84.66345977783203,22.496992111206055,6950.33984375,2613.159912109375
2018-04-10,43.25,40.96843719482422,113634400,40.375523986816404,,-0.19336807019781332,-0.21978309745285707,47.64387405726885,0.018245611726369595,0.01881795021754984,2.796999931335449,20.469999313354492,77.31372833251953,86.63152313232422,22.819875717163086,7094.2998046875,2656.8701171875
2018-04-11,43.057498931884766,40.77689743041992,89726400,40.39993713378906,,-0.14703554515299544,-0.20523358699288474,51.497310592594516,0.018173291857358928,-0.004675300731961873,2.7899999618530273,20.239999771118164,76.87898254394531,85.68014526367188,21.40673828125,7069.02978515625,2642.18994140625
2018-04-12,43.352500915527344,41.178897857666016,91557200,40.4370532989502,,-0.07699110489421912,-0.17958509057315164,56.89702966881857,0.01828982526393593,0.009858533939028913,2.8340001106262207,18.489999771118164,77.22500610351562,87.284423828125,21.26416778564453,7140.25,2663.989990234375
2018-04-13,43.69499969482422,41.31840896606445,100497200,40.47479309082031,,-0.01010649940734254,-0.14568937233998983,63.973746840852655,0.01831073424535466,0.0033879272068100263,2.8289999961853027,17.40999984741211,76.50634765625,86.81806945800781,20.999996185302734,7106.64990234375,2656.300048828125
2018-04-16,43.75749969482422,41.576171875,86313600,40.516039810180665,,0.06297342639527415,-0.10395681259293704,55.39061862942053,0.01836852735253035,0.006238451948797241,2.8320000171661377,16.559999465942383,76.35551452636719,87.83474731445312,21.247398376464844,7156.27978515625,2677.840087890625
2018-04-17,44.122501373291016,42.1484260559082,106421600,40.60302131652832,,0.16516203880429714,-0.05013304231349021,68.83576233252674,0.018283333359028514,0.013763994016301018,2.813999891281128,15.25,76.44428253173828,89.60692596435547,21.188688278198242,7281.10009765625,2706.389892578125
2018-04-18,44.45249938964844,42.053836822509766,83018000,40.70699920654297,,0.23579657362511597,0.007052880874231026,72.8848458692651,0.018295568802309918,-0.002244193727969024,2.867000102996826,15.600000381469727,76.66606140136719,89.95203399658203,21.251590728759766,7295.240234375,2708.639892578125
2018-04-19,43.439998626708984,40.86201858520508,139235200,40.7563362121582,,0.19337606119404427,0.04431751693819368,58.788505932809876,0.018720009175526763,-0.028340297279765725,2.9140000343322754,15.960000038146973,75.30859375,89.64423370361328,21.209659576416016,7238.06005859375,2693.1298828125
2018-04-20,42.650001525878906,39.18781661987305,261964400,40.78862770080566,,0.02438232845154431,0.040330479240863804,48.61029637047056,0.02069089157407773,-0.04097208173504696,2.9509999752044678,16.8799991607666,74.19068908691406,88.60892486572266,21.171916961669922,7146.1298828125,2670.139892578125
2018-04-23,41.70750045776367,39.074317932128906,146062000,40.839326782226564,,-0.11735205637703672,0.008793972117283699,45.271675382375705,0.020020292371466474,-0.0028962748510612535,2.9730000495910645,16.34000015258789,74.83834075927734,88.93534088134766,21.121591567993164,7128.60009765625,2670.2900390625
2018-04-24,41.41749954223633,38.53042984008789,134768000,40.870209503173825,,-0.2704472534696265,-0.047054273000098346,36.61623405988959,0.016861210479599497,-0.013919324017011236,2.9830000400543213,18.020000457763672,73.92003631591797,86.85537719726562,20.745634078979492,7007.35009765625,2634.56005859375
2018-04-25,40.654998779296875,38.69832229614258,113528400,40.8746549987793,,-0.3739184825780342,-0.11242711491568551,35.66282151223868,0.016035339469094946,0.004357398989616401,3.0239999294281006,17.84000015258789,72.64508819580078,86.09988403320312,20.939950942993164,7003.740234375,2639.39990234375
2018-04-26,41.029998779296875,38.83312225341797,111852000,40.87408767700195,,-0.43997123263726223,-0.17793593846000086,42.58738971186389,0.015898441639034522,0.003483354039067077,2.990000009536743,16.239999771118164,74.2499008178711,87.91870880126953,21.062458038330078,7118.68017578125,2666.93994140625
2018-04-27,41.0,38.383827209472656,142623200,40.8502042388916,,-0.5225492456464025,-0.2468585998972812,36.33800712673186,0.015951895496561123,-0.011569892346365962,2.9570000171661377,15.40999984741211,74.89183807373047,89.37374114990234,21.552478790283203,7119.7998046875,2669.909912109375
2018-04-30,40.532501220703125,39.07904815673828,169709600,40.81364585876465,,-0.5258329210637527,-0.30265346413057553,35.74750138412327,0.016487564901889074,0.018112340477972166,2.936000108718872,15.930000305175781,73.49207305908203,87.22845458984375,21.117380142211914,7066.27001953125,2648.050048828125
2018-05-01,41.602500915527344,39.98708724975586,214277600,40.79789688110352,,-0.44997703630883734,-0.3321181785662279,44.62331748198285,0.01716622080477466,0.02323595726732175,2.9760000705718994,15.489999771118164,73.96461486816406,88.60892486572266,20.85124397277832,7130.7001953125,2654.800048828125
2018-05-02,43.807498931884766,41.75352096557617,266157600,40.82021987915039,,-0.24450575284500786,-0.3145956934219839,53.29894098549932,0.01937943058961084,0.04417510344745357,2.9639999866485596,15.970000267028809,74.85618591308594,87.21916198730469,20.766748428344727,7100.89990234375,2635.669921875
2018-05-03,43.970001220703125,41.829185485839844,136272800,40.847744903564454,,-0.07470167155919683,-0.2666168890494265,52.95405036073756,0.01933909102649114,0.0018121710101060007,2.946000099182129,15.899999618530273,73.84870910644531,87.74148559570312,20.906152725219727,7088.14990234375,2629.72998046875
2018-05-04,44.5625,43.47029113769531,224805200,40.90132888793946,,0.1901014261381988,-0.17527322601190143,59.44349180894071,0.020008181741359876,0.03923350724605967,2.944000005722046,14.770000457763672,75.096923828125,88.75814056396484,21.396177291870117,7209.6201171875,2663.419921875
2018-05-07,46.29499816894531,43.784793853759766,169805600,40.94701484680176,,0.4204903783092391,-0.05612050514767333,58.37363687614098,0.019979543135672885,0.007234888652303706,2.950000047683716,14.75,74.75810241699219,89.74683380126953,21.713003158569336,7265.2099609375,2672.6298828125
2018-05-08,46.247501373291016,43.99525451660156,113611200,40.98049896240234,,0.6129915147575886,0.07770189883337907,59.818209247653435,0.01969299399668033,0.004806706719796994,2.9690001010894775,14.710000038146973,75.11473846435547,89.36441802978516,21.674978256225586,7266.89990234375,2671.919921875
2018-05-09,46.63750076293945,44.30503463745117,92844800,41.022921829223634,,0.7815376396808205,0.21846904700286734,69.11770561945309,0.01960310340919228,0.0070412167006037585,3.003999948501587,13.420000076293945,75.26629638671875,90.41839599609375,21.75946807861328,7339.91015625,2697.7900390625
2018-05-10,46.935001373291016,44.93876266479492,111957200,41.07929611206055,,0.9552368378597151,0.3658226051742369,86.10448530411975,0.01969395563248734,0.01430374747541796,2.9709999561309814,13.229999542236328,75.84581756591797,91.32312774658203,21.68343162536621,7404.97021484375,2723.070068359375
2018-05-11,47.372501373291016,44.76785659790039,104848800,41.14700798034668,,1.0668065309500534,0.5060193903294002,85.48827897443701,0.01978196942976363,-0.0038030879525844385,2.9709999561309814,12.649999618530273,77.9677734375,91.12725067138672,21.87352752685547,7402.8798828125,2727.719970703125
2018-05-14,47.252498626708984,44.66341018676758,83115200,41.20690841674805,,1.1337294368313238,0.631561399629785,90.44287519721802,0.01982833979944733,-0.00233306705011449,2.994999885559082,12.930000305175781,77.19210815429688,91.43506622314453,21.87352752685547,7411.31982421875,2730.1298828125
2018-05-15,46.69499969482422,44.25748825073242,94780800,41.25580543518066,,1.140860682304364,0.7334212561647009,85.54315366582018,0.01988074234648398,-0.009088467144307333,3.0799999237060547,14.630000114440918,76.39862823486328,90.77281951904297,22.177671432495117,7351.6298828125,2711.449951171875
2018-05-16,46.51750183105469,44.670536041259766,76732400,41.31367256164551,,1.1663962603973417,0.820016257011229,86.03985799253599,0.019899839801649572,0.009332833987037326,3.0950000286102295,13.420000076293945,76.23810577392578,91.00701904296875,22.397342681884766,7398.2998046875,2722.4599609375
2018-05-17,47.0,44.388038635253906,69176000,41.37364616394043,,1.1505750967671915,0.8861280249624216,87.84919841751545,0.01863117719464634,-0.006324020955220555,3.1089999675750732,13.430000305175781,76.20244598388672,90.0983657836914,22.33397102355957,7382.47021484375,2720.1298828125
2018-05-18,46.79750061035156,44.22662353515625,73190800,41.421358337402346,,1.1121912130404255,0.9313406625780224,84.79055631641475,0.015454841462203987,-0.00363645488876041,3.066999912261963,13.420000076293945,76.97811126708984,90.26697540283203,22.287508010864258,7354.33984375,2712.969970703125
2018-05-21,47.0,44.53997039794922,73603200,41.460959930419925,,1.0944401568614452,0.963960561434707,83.4610551671972,0.015306845121311086,0.0070850279254053294,3.065000057220459,13.079999923706055,77.91426849365234,91.42858123779297,22.714168548583984,7394.0400390625,2733.010009765625
2018-05-22,47.095001220703125,44.428409576416016,60962800,41.49010131835937,,1.0591609429594655,0.9830006377396587,75.97794338842547,0.014699215454701786,-0.0025047349725750845,3.065000057220459,13.220000267028809,76.45207977294922,91.33490753173828,22.262157440185547,7378.4599609375,2724.43994140625
2018-05-23,46.587501525878906,44.713260650634766,80233600,41.53321617126465,,1.0421734856467708,0.9948352073210812,76.91588552143003,0.014685127010210366,0.006411462326348039,3.003000020980835,12.579999923706055,84.42272186279297,92.42153930664062,22.20302391052246,7425.9599609375,2733.2900390625
2018-05-24,47.192501068115234,44.66341018676758,92936000,41.582569961547854,,1.013010928120103,0.9984703514808856,65.83934035370606,0.014784516005005832,-0.0011148921626783492,2.9809999465942383,12.529999732971191,86.02754211425781,92.09367370605469,22.304407119750977,7424.43017578125,2727.760009765625
2018-05-25,47.057498931884766,44.76548767089844,69844000,41.63297203063965,,0.9867614196396275,0.996128565112634,63.79746916966052,0.014174669632641863,0.002285483434963931,2.930999994277954,13.220000267028809,86.20587158203125,92.1405029296875,22.177671432495117,7433.85009765625,2721.330078125
2018-05-29,46.900001525878906,44.604061126708984,90056400,41.68312538146973,,0.9420730898732614,0.9853174700647596,58.68518693872397,0.014176055044120126,-0.0036060490477889395,2.7679998874664307,17.020000457763672,85.39453887939453,91.8126449584961,22.177671432495117,7396.58984375,2689.860107421875
2018-05-30,46.93000030517578,44.50910568237305,74762000,41.74424354553223,,0.8887501967488944,0.9660040154015865,53.10135403067033,0.013749603937237282,-0.002128851990992331,2.8420000076293945,14.9399995803833,86.85673522949219,92.69318389892578,22.253713607788086,7462.4501953125,2724.010009765625
2018-05-31,46.80500030517578,44.35956573486328,109931200,41.80265472412109,,0.8249156812888714,0.9377863485790435,39.67873724567832,0.010407103499523757,-0.0033597607774219496,2.822000026702881,15.430000305175781,84.70801544189453,92.59016418457031,22.486051559448242,7442.1201171875,2705.27001953125
2018-06-01,46.997501373291016,45.15953826904297,93770000,41.895840911865236,,0.8293176085833736,0.9160926005799096,55.70148405059299,0.01092226906635292,0.018033822489631923,2.8949999809265137,13.460000038146973,85.4391098022461,94.4168472290039,22.655025482177734,7554.330078125,2734.6201171875
