Date,Open,Adj Close,Volume,SMA_50,SMA_200,MACD,MACD_signal,RSI_14,Volatility,Daily_Return,interest_rate,vix,pwr,ajg,orly,nsdq,spy
2018-01-17,85.80000305175781,77.20812225341797,4083300,,,0.36249061732662824,0.2926754060984306,,,0.010787044320091477,2.578000068664551,11.90999984741211,38.04550552368164,57.8282356262207,265.0400085449219,7298.27978515625,2802.56005859375
2018-01-18,86.04000091552734,76.85884094238281,4445800,,,0.3346776420624309,0.3010758532912307,,,-0.004523893352680219,2.6110000610351562,12.220000267028809,37.84903335571289,57.81018829345703,266.3299865722656,7296.0498046875,2798.030029296875
2018-01-19,86.16999816894531,76.56326293945312,5826900,,,0.28549398722500996,0.29795948007798656,,,-0.0038457254794054263,2.63700008392334,11.270000457763672,38.30091094970703,58.044918060302734,273.0199890136719,7336.3798828125,2810.300048828125
2018-01-22,83.25,76.51850128173828,6374000,,,0.24013556145519033,0.28639469635342735,55.67129982810005,,-0.0005846362340936606,2.6649999618530273,11.029999732971191,38.399139404296875,58.46025085449219,272.29998779296875,7408.02978515625,2832.969970703125
2018-01-23,85.18000030517578,75.60502624511719,5728100,,,0.12899194220187837,0.2549141455231176,48.316054886425704,,-0.011937962993521123,2.624000072479248,11.100000381469727,38.18303298950195,58.288700103759766,271.2099914550781,7460.2900390625,2839.1298828125
2018-01-24,84.86000061035156,75.49756622314453,5977700,,,0.031871304940622736,0.21030557740661862,44.30923729547226,,-0.0014213343650495425,2.6540000438690186,11.470000267028809,38.28125762939453,58.794307708740234,275.92999267578125,7415.06005859375,2837.5400390625
2018-01-25,84.80999755859375,76.13343811035156,5201600,,,0.006141254727481282,0.16947271287079116,46.69294105168253,,0.00842241570182023,2.621000051498413,11.579999923706055,38.20267868041992,59.27281951904297,272.8800048828125,7411.16015625,2839.25
2018-01-26,84.76000213623047,77.98725891113281,6394100,,,0.13379553847207148,0.16233727799104722,52.92074758804008,,0.02434962674474561,2.6619999408721924,11.079999923706055,38.448265075683594,63.64267349243164,275.4700012207031,7505.77001953125,2872.8701171875
2018-01-29,86.7699966430664,78.45296478271484,5324500,,,0.2694351688999177,0.18375685617282134,58.3426644156035,,0.00597156353594519,2.6989998817443848,13.84000015258789,38.18303298950195,62.99261474609375,273.94000244140625,7466.509765625,2853.530029296875
2018-01-30,86.63999938964844,77.10063934326172,5388400,,,0.2647572355305954,0.19995693204437615,50.1463999248677,,-0.01723740387885353,2.7260000705718994,14.789999961853027,37.721336364746094,62.595375061035156,268.2699890136719,7402.47998046875,2822.429931640625
2018-01-31,86.5,72.94513702392578,10558500,,,-0.07341805096538678,0.14528193544242357,34.34347722328795,0.01588471990968633,-0.05389711881421788,2.7200000286102295,13.539999961853027,37.80973434448242,61.683448791503906,264.69000244140625,7411.47998046875,2823.81005859375
2018-02-01,81.54000091552734,73.80488586425781,8410700,,,-0.26894957248458695,0.06243563385702147,37.177851744837064,0.01609950395972066,0.011786239294471867,2.7730000019073486,13.470000267028809,37.58380889892578,62.46894454956055,262.3800048828125,7385.85986328125,2821.97998046875
2018-02-02,81.87999725341797,72.7033462524414,5152500,,,-0.5069509378939898,-0.05144168049318079,32.054422041253545,0.016303794778852996,-0.014925022902174234,2.8540000915527344,17.309999465942383,35.4521598815918,61.9091796875,252.63999938964844,7240.9501953125,2762.1298828125
2018-02-05,80.88999938964844,69.39864349365234,8145200,,,-0.9512650375581018,-0.231406351906165,28.52424333402135,0.018515622066849962,-0.04545461700365805,2.7939999103546143,37.31999969482422,33.79204559326172,59.832603454589844,246.49000549316406,6967.52978515625,2648.93994140625
2018-02-06,76.55999755859375,69.8464126586914,10558800,,,-1.2528142701401634,-0.4356879355529647,26.83181810323798,0.018703368187550282,0.006452131374585335,2.7679998874664307,29.979999542236328,34.558250427246094,59.0471076965332,254.89999389648438,7115.8798828125,2695.139892578125
2018-02-07,77.76000213623047,68.70903015136719,8240300,,,-1.5655250737999467,-0.6616553632023612,25.56372986352261,0.01884993529537122,-0.01628405044768877,2.8440001010894775,27.729999542236328,33.84113693237305,59.68812561035156,252.0800018310547,7051.97998046875,2681.659912109375
2018-02-08,77.19000244140625,66.46112060546875,8059600,,,-1.972006093732702,-0.9237255093084294,22.88448668622209,0.01973175074233677,-0.03271636262287869,2.8510000705718994,33.459999084472656,32.91775894165039,58.14424514770508,252.22000122070312,6777.16015625,2581.0
2018-02-09,75.05999755859375,68.27020263671875,8939700,,,-2.1236868892642633,-1.1637177852995964,29.775944035955504,0.021079809676132995,0.02722015540467937,2.8289999961853027,29.059999465942383,32.937408447265625,58.63178253173828,249.8300018310547,6874.490234375,2619.550048828125
2018-02-12,76.68000030517578,68.2881088256836,6454200,,,-2.216895145455453,-1.3743532573307677,31.235523728465353,0.020919615055153364,0.00026228410453277284,2.8570001125335693,25.610000610351562,33.379451751708984,59.7784309387207,248.25,6981.9599609375,2656.0
2018-02-13,76.0199966430664,68.25225830078125,4041200,,,-2.2675176655922655,-1.5529861389830675,31.35067155939953,0.020723694131358873,-0.0005249892773258047,2.8399999141693115,24.969999313354492,33.124046325683594,60.4736328125,245.30999755859375,7013.509765625,2662.93994140625
2018-02-14,75.41000366210938,69.50010681152344,4361100,,,-2.1817950561178208,-1.6787479224100181,33.44737200824582,0.021096375526963952,0.018282889706638494,2.9130001068115234,19.260000228881836,33.821495056152344,61.57509994506836,247.5500030517578,7143.6201171875,2698.6298828125
2018-02-15,77.75,70.393310546875,4810700,,,-2.018516986545791,-1.7467017352371728,30.096040940780483,0.021472751697885657,0.012851832555794918,2.8910000324249268,19.1299991607666,34.21442794799805,62.342552185058594,252.2899932861328,7256.43017578125,2731.199951171875
2018-02-16,77.94999694824219,71.2504653930664,4699600,,,-1.7992125057143085,-1.7572038893326,31.50162636673589,0.021781815266415757,0.012176652007588551,2.877000093460083,19.459999084472656,34.450191497802734,62.270320892333984,251.10000610351562,7239.47021484375,2732.219970703125
2018-02-20,78.18000030517578,69.96927642822266,3195000,,,-1.7090920178627727,-1.7475815150386347,31.6171565496213,0.02201129042971091,-0.017981482054549858,2.8929998874664307,20.600000381469727,34.332305908203125,62.577293395996094,252.3800048828125,7234.31005859375,2716.260009765625
2018-02-21,77.58999633789062,69.96927642822266,3871100,,,-1.6190079659236574,-1.7218668052156394,40.23750241527032,0.02195306130933029,0.0,2.943000078201294,20.020000457763672,34.2242546081543,62.21615219116211,247.69000244140625,7218.22998046875,2701.330078125
2018-02-22,77.19000244140625,69.64445495605469,7687400,,,-1.5558907439115615,-1.688671592954824,35.85499421039307,0.021947793989403906,-0.004642344308093294,2.9170000553131104,18.719999313354492,35.265525817871094,61.511905670166016,247.36000061035156,7210.08984375,2703.9599609375
2018-02-23,77.7300033569336,71.0519790649414,5170300,,,-1.3764278548010225,-1.6262228453240637,44.49996899930782,0.02244575551244131,0.020210138908759667,2.871000051498413,16.489999771118164,35.03958511352539,62.288360595703125,254.1300048828125,7337.39013671875,2747.300048828125
2018-02-26,78.98999786376953,72.34217071533203,6015900,,,-1.1172159683749783,-1.5244214699342467,61.32314580677275,0.022085537821041102,0.018158419615749155,2.8589999675750732,15.800000190734863,35.02975845336914,62.983585357666016,254.97000122070312,7421.4599609375,2779.60009765625
2018-02-27,80.1500015258789,71.00684356689453,4860400,,,-1.0079197504706627,-1.42112112604153,54.17860357167583,0.022208511897186027,-0.018458488807199913,2.9079999923706055,18.59000015258789,34.420719146728516,63.182212829589844,238.5800018310547,7330.35009765625,2744.280029296875
2018-02-28,78.77999877929688,69.49107360839844,6123400,,,-1.0317186675997903,-1.343240634353182,52.741361438011275,0.022348826957525856,-0.021346815072382563,2.868000030517578,19.850000381469727,33.83131790161133,62.3967170715332,244.19000244140625,7273.009765625,2713.830078125
2018-03-01,77.05999755859375,69.02191925048828,6258400,,,-1.076032484014604,-1.2897990042854663,60.25548187922908,0.019174297640462426,-0.006751289533299953,2.803999900817871,22.469999313354492,33.26157760620117,62.09700012207031,243.25999450683594,7180.56005859375,2677.669921875
2018-03-02,76.37999725341797,69.68054962158203,3216700,,,-1.04594849309548,-1.2410289020474692,56.2214391728845,0.019092174689062383,0.00954233638017965,2.8570001125335693,19.59000015258789,33.634864807128906,62.36039352416992,241.00999450683594,7257.8701171875,2691.25
2018-03-05,76.9000015258789,70.10459899902344,3816600,,,-0.976631473028533,-1.188149416243682,57.73585837482999,0.018961491680059235,0.006085620445652529,2.88100004196167,18.729999542236328,33.615211486816406,63.268638610839844,246.85000610351562,7330.7099609375,2720.93994140625
2018-03-06,77.86000061035156,69.64445495605469,2962700,,,-0.9479002103293794,-1.1400995750608216,55.72213595301826,0.015994375143768277,-0.006563678411100504,2.877000093460083,18.360000610351562,34.06707763671875,63.22321319580078,251.74000549316406,7372.009765625,2728.1201171875
2018-03-07,76.58000183105469,69.87001037597656,2266500,,,-0.896594655225698,-1.0913985910937969,51.65984479266661,0.01594537178308953,0.0032386701865094736,2.882999897003174,17.760000228881836,34.54840850830078,63.1687126159668,242.77999877929688,7396.64990234375,2726.800048828125
2018-03-08,77.6500015258789,71.17829132080078,3497200,,,-0.7418161004408148,-1.0214820929632005,53.39589399453298,0.015969277707468754,0.01872449907741891,2.865999937057495,16.540000915527344,34.54840850830078,63.62287139892578,242.33999633789062,7427.9501953125,2738.969970703125
2018-03-09,79.27999877929688,71.82791137695312,4399500,,,-0.5602755632901761,-0.9292407870285957,52.54375711248429,0.013789201459064896,0.009126659886010913,2.8940000534057617,14.640000343322754,35.35393142700195,65.96614074707031,250.50999450683594,7560.81005859375,2786.570068359375
2018-03-12,79.83000183105469,71.31363677978516,5059600,,,-0.4526827961993405,-0.8339291888627447,56.35130264277167,0.012850617575442376,-0.007159815555112692,2.869999885559082,15.779999732971191,35.32445526123047,65.13053894042969,249.1199951171875,7588.31982421875,2783.02001953125
2018-03-13,79.08000183105469,71.4128646850586,4863200,,,-0.3553120740271538,-0.7382057658956266,56.756745175283854,0.012843850371548124,0.0013914296024455375,2.8480000495910645,16.350000381469727,34.83329391479492,64.73092651367188,250.82000732421875,7511.009765625,2765.31005859375
2018-03-14,79.38999938964844,70.81737518310547,3167900,72.90549530029297,,-0.3224787667941911,-0.6550603660753395,55.354216135680865,0.013052031976983675,-0.008338686657919703,2.816999912261963,17.229999542236328,34.450191497802734,64.24954223632812,249.13999938964844,7496.81005859375,2749.47998046875
2018-03-15,78.58000183105469,71.0519790649414,3910100,72.80977722167968,,-0.27436485440772174,-0.578921263741816,50.0,0.012481491934618222,0.003312801148437794,2.8259999752044678,16.59000015258789,34.38142395019531,64.24954223632812,248.83999633789062,7481.740234375,2747.330078125
2018-03-16,79.19999694824219,72.62187194824219,8326300,72.73721801757813,,-0.10830848387686842,-0.4847987077688265,51.3901623480286,0.013092626162556867,0.022094991637965578,2.8480000495910645,15.800000190734863,34.73506546020508,64.49478912353516,251.16000366210938,7481.990234375,2752.010009765625
2018-03-19,80.12000274658203,71.03390502929688,5117000,72.62609313964843,,-0.10364847789104203,-0.4085686617932696,50.13120505200484,0.013842275567550077,-0.021866235010811308,2.8450000286102295,19.020000457763672,34.32249069213867,64.04971313476562,248.6999969482422,7344.240234375,2712.919921875
2018-03-20,79.04000091552734,70.70911407470703,3943800,72.48966461181641,,-0.12472554675386505,-0.35180003878538874,56.67662264124115,0.013240261314663134,-0.0045723370333630164,2.878999948501587,18.200000762939453,34.47966003417969,64.34944152832031,247.61000061035156,7364.2998046875,2716.93994140625
2018-03-21,78.45999908447266,70.591796875,4052000,72.35877120971679,,-0.14917618305602787,-0.3112752676395166,58.950430672625295,0.013249474357232689,-0.0016591524479161457,2.9070000648498535,17.860000610351562,35.18693161010742,63.822635650634766,247.0500030517578,7345.2900390625,2711.929931640625
2018-03-22,77.55999755859375,69.04898071289062,3816900,72.19827560424805,,-0.28970630496466754,-0.3069614751045468,46.72898821138114,0.014132526501070941,-0.02185545956340096,2.8320000171661377,23.34000015258789,33.78219985961914,62.278656005859375,241.16000366210938,7166.68017578125,2643.68994140625
2018-03-23,76.7699966430664,67.45199584960938,4298100,72.00512359619141,,-0.5239015598845782,-0.3503494920605531,37.75001550265236,0.014139189942251856,-0.02312829019043161,2.8299999237060547,24.8700008392334,32.62306213378906,60.571136474609375,239.44000244140625,6992.669921875,2588.260009765625
2018-03-26,75.61000061035156,68.73318481445312,3488700,71.83240112304688,,-0.5992143742658129,-0.4001224685016051,46.088301256019406,0.014204539142338067,0.018994085329962385,2.8429999351501465,21.030000686645508,33.644676208496094,61.96985626220703,245.39999389648438,7220.5400390625,2658.550048828125
2018-03-27,76.08999633789062,68.26403045654297,4070600,71.63972717285156,,-0.6888169055457638,-0.45786135591043686,43.24742390404047,0.01374569602530912,-0.006825732856358235,2.7860000133514404,22.5,33.39909744262695,61.33406448364258,238.97000122070312,7008.81005859375,2612.6201171875
2018-03-28,76.05999755859375,69.48204803466797,4257500,71.50168487548828,,-0.6540047582303856,-0.49709003637442667,42.81334810767339,0.013616953049068676,0.017842743388853943,2.7750000953674316,22.8700008392334,33.27139663696289,61.94257736206055,242.72000122070312,6949.22998046875,2605.0
2018-03-29,77.45999908447266,69.80683898925781,3424000,71.35365921020508,,-0.5933679882213738,-0.5163456267438161,41.19474821339538,0.013554731269022891,0.00467445856558224,2.740999937057495,19.969999313354492,33.7429084777832,62.423954010009766,247.3800048828125,7063.4501953125,2640.8701171875
2018-04-02,76.87999725341797,68.30010223388672,6282600,71.18248443603515,,-0.6592940436203065,-0.5449353101191142,37.91587276529767,0.014249501292830868,-0.021584371634460586,2.7320001125335693,23.6200008392334,32.937408447265625,60.943504333496094,236.0800018310547,6870.1201171875,2581.8798828125
2018-04-03,76.25,69.96022033691406,3610600,71.05042358398437,,-0.5710011153452683,-0.5501484711643451,44.82302956676272,0.015266055699012515,0.024306231597464256,2.7839999198913574,21.100000381469727,33.56610107421875,61.62468719482422,237.77000427246094,6941.27978515625,2614.449951171875
2018-04-04,76.81999969482422,70.91664123535156,3022200,70.93838638305664,,-0.41902292476615344,-0.5239233618847068,50.34489413014631,0.015476685038794348,0.01367092461732633,2.7880001068115234,20.059999465942383,33.900089263916016,62.12424850463867,242.02999877929688,7042.10986328125,2644.68994140625
2018-04-05,78.5199966430664,70.93467712402344,2213100,70.84497940063477,,-0.2937377424552352,-0.4778862379988125,49.58621413519427,0.01546854619219021,0.0002543251958595505,2.8320000171661377,18.940000534057617,33.98849105834961,62.15149688720703,243.8699951171875,7076.5498046875,2662.840087890625
2018-04-06,78.18000030517578,69.33771514892578,4012800,70.7217823791504,,-0.3196253754962868,-0.4462340654983074,38.43712746314185,0.01570989616124836,-0.02251313518077347,2.7750000953674316,21.489999771118164,33.124046325683594,60.93442916870117,237.19000244140625,6915.10986328125,2604.469970703125
2018-04-09,77.2699966430664,69.77977752685547,5377500,70.59470916748047,,-0.3010010193774093,-0.4171874562741278,45.196900181568815,0.015626615665730564,0.006375496754979837,2.7860000133514404,21.770000457763672,32.8686408996582,61.24325180053711,232.27999877929688,6950.33984375,2613.159912109375
2018-04-10,78.08999633789062,71.47603607177734,3657200,70.46448471069336,,-0.14766500436883234,-0.36328296589306874,52.6579649045616,0.01656475508154718,0.024308741085754537,2.796999931335449,20.469999313354492,33.56610107421875,62.09700012207031,236.69000244140625,7094.2998046875,2656.8701171875
2018-04-11,78.3499984741211,71.03390502929688,2830000,70.316103515625,,-0.061116870592812234,-0.30284974683301746,51.49850118849856,0.01662367896676123,-0.0061857241500700155,2.7899999618530273,20.239999771118164,33.379451751708984,61.80635452270508,232.7899932861328,7069.02978515625,2642.18994140625
2018-04-12,79.19000244140625,71.53916931152344,2121100,70.20487411499023,,0.047693967507242974,-0.2327410039649654,59.078917942207624,0.016581336839783547,0.007113001629548199,2.8340001106262207,18.489999771118164,33.70362091064453,62.26954650878906,229.85000610351562,7140.25,2663.989990234375
2018-04-13,79.87999725341797,71.92713928222656,2652400,70.18451416015625,,0.16335027459321338,-0.15352274825332965,67.89325654181945,0.01660595197334291,0.005423182494804779,2.8289999961853027,17.40999984741211,33.54645538330078,62.169639587402344,224.8699951171875,7106.64990234375,2656.300048828125
2018-04-16,80.45999908447266,72.28804016113281,2743000,70.15417724609375,,0.2808924625124263,-0.06663970610017847,65.34272539161748,0.015873166850101462,0.005017589779153564,2.8320000171661377,16.559999465942383,33.9295539855957,62.92350769042969,226.77000427246094,7156.27978515625,2677.840087890625
2018-04-17,80.56999969482422,72.10758972167969,3782400,70.14226211547852,,0.3553879597290859,0.017765827065674405,67.01274141313854,0.015045213508727366,-0.0024962696325823153,2.813999891281128,15.25,34.06707763671875,63.259578704833984,224.00999450683594,7281.10009765625,2706.389892578125
2018-04-18,79.95999908447266,71.92713928222656,4261000,70.19283203125,,0.3953084656862842,0.09327435478979637,61.917330614327284,0.01501297821159664,-0.002502516588747783,2.867000102996826,15.600000381469727,33.96883773803711,63.413944244384766,226.72999572753906,7295.240234375,2708.639892578125
2018-04-19,78.95999908447266,71.95418548583984,4989400,70.23498748779296,,0.42423780750010565,0.15946704533185824,60.77897766744818,0.01500117297681809,0.00037602223421062675,2.9140000343322754,15.960000038146973,33.67415237426758,63.66827392578125,222.9499969482422,7238.06005859375,2693.1298828125
2018-04-20,79.63999938964844,71.33165740966797,5424100,70.28744003295898,,0.3924082680015033,0.20605528986578728,66.69984063048463,0.014209086892784875,-0.008651728484847965,2.9509999752044678,16.8799991607666,33.21245193481445,63.55020523071289,221.47999572753906,7146.1298828125,2670.139892578125
2018-04-23,79.43000030517578,72.3602294921875,4015900,70.40542221069336,,0.4450500397292245,0.2538542398384747,64.20955633249315,0.013197199041877309,0.014419573578843048,2.9730000495910645,16.34000015258789,32.898109436035156,63.822635650634766,222.5800018310547,7128.60009765625,2670.2900390625
2018-04-24,81.16999816894531,72.26095581054688,6394900,70.48523727416992,,0.4733025297014848,0.29774389781107674,58.858271279216375,0.012724185744019189,-0.0013719370756188898,2.9830000400543213,18.020000457763672,32.13188934326172,63.177791595458984,224.6300048828125,7007.35009765625,2634.56005859375
2018-04-25,80.2699966430664,73.20833587646484,5379000,70.58364181518554,,0.5656183885883053,0.3513187959665225,63.34737583227111,0.012729252300465446,0.013110538814374406,3.0239999294281006,17.84000015258789,32.200645446777344,63.01432800292969,227.6699981689453,7003.740234375,2639.39990234375
2018-04-26,81.41999816894531,74.48050689697266,5058700,70.70820678710938,,0.7329835629864192,0.4276517493705019,81.38735074063933,0.012702205722050676,0.017377406620122215,2.990000009536743,16.239999771118164,32.24978256225586,63.78635787963867,257.3999938964844,7118.68017578125,2666.93994140625
2018-04-27,82.5,74.6429214477539,3209600,70.81106307983399,,0.8687131815887312,0.5158640358141477,80.72955836582628,0.012702889756675823,0.0021806316517947177,2.9570000171661377,15.40999984741211,32.338191986083984,64.14057922363281,263.2900085449219,7119.7998046875,2669.909912109375
2018-04-30,83.08999633789062,73.14515686035156,5483500,70.86610000610352,,0.8456743894007417,0.5818261065314666,60.81833115590363,0.012549094443386614,-0.020065728381902903,2.936000108718872,15.930000305175781,31.925615310668945,63.568355560302734,256.07000732421875,7066.27001953125,2648.050048828125
2018-05-01,80.68000030517578,71.34066772460938,6306100,70.86790405273437,,0.6740388873777192,0.6002686627007171,51.68984061501322,0.013045564915899834,-0.02466997424296058,2.9760000705718994,15.489999771118164,32.23013687133789,63.495704650878906,258.760009765625,7130.7001953125,2654.800048828125
2018-05-02,78.68000030517578,71.12413787841797,5166300,70.89100128173828,,0.5146122369526438,0.5831373775511025,47.63863097113954,0.012726431896447196,-0.0030351530634288304,2.9639999866485596,15.970000267028809,32.23013687133789,62.342227935791016,259.5,7100.89990234375,2635.669921875
2018-05-03,78.6500015258789,70.41136169433594,4469300,70.89984298706055,,0.3269811515708767,0.5319061323550573,41.683201805720905,0.012930898292586522,-0.01002157924642233,2.946000099182129,15.899999618530273,33.45803451538086,62.26954650878906,258.94000244140625,7088.14990234375,2629.72998046875
2018-05-04,77.41999816894531,70.73619079589844,3367500,70.92167770385743,,0.20216275201953238,0.4659574562879524,41.45144397990079,0.011855197218433809,0.004613305207370022,2.944000005722046,14.770000457763672,34.332305908203125,62.61470031738281,259.510009765625,7209.6201171875,2663.419921875
2018-05-07,78.41000366210938,70.9437026977539,3722600,70.91951217651368,,0.11862036560145839,0.3964900381506536,43.6076413477534,0.011798910323536893,0.0029336030046376305,2.950000047683716,14.75,34.518951416015625,62.68737030029297,263.1700134277344,7265.2099609375,2672.6298828125
2018-05-08,78.4800033569336,71.16925811767578,4591700,70.89605392456055,,0.06980815486195979,0.33115366149291486,45.8580486124836,0.010462229833356677,0.0031793578759600205,2.9690001010894775,14.710000038146973,34.90205001831055,62.40578842163086,265.739990234375,7266.89990234375,2671.919921875
2018-05-09,78.95999908447266,71.52112579345703,3325200,70.9063395690918,,0.058838651582931334,0.27669065951091815,47.71440214152491,0.010420926270066987,0.004944096441183099,3.003999948501587,13.420000076293945,35.44233703613281,62.36039352416992,265.4100036621094,7339.91015625,2697.7900390625
2018-05-10,79.45999908447266,72.9557113647461,3718400,70.97563232421875,,0.16401366009584706,0.2541552596279039,57.894701706758056,0.011230794242714733,0.020058207353054636,2.9709999561309814,13.229999542236328,35.61915969848633,62.905338287353516,265.20001220703125,7404.97021484375,2723.070068359375
2018-05-11,81.1500015258789,74.39027404785156,4393800,71.08299942016602,,0.3589846795477598,0.2751211436118751,59.49354352554332,0.011951524225591661,0.019663473308255464,2.9709999561309814,12.649999618530273,35.737037658691406,62.43303298950195,269.6199951171875,7402.8798828125,2727.719970703125
2018-05-14,82.5999984741211,74.9496841430664,4739700,71.1883821105957,,0.5522740650095841,0.33055172789141696,62.05507989012756,0.01200049753862251,0.007519935937525979,2.994999885559082,12.930000305175781,35.84508514404297,61.35224151611328,272.8500061035156,7411.31982421875,2730.1298828125
2018-05-15,82.72000122070312,74.17373657226562,3662700,71.26976486206054,,0.6355189446664014,0.39154517124641386,54.396011742430815,0.012276641354084171,-0.010352913153304666,3.0799999237060547,14.630000114440918,35.85491943359375,60.725528717041016,272.45001220703125,7351.6298828125,2711.449951171875
2018-05-16,81.80000305175781,73.74947357177734,3614500,71.351865234375,,0.6596525689207766,0.4451666507812864,46.39263362066369,0.012352489847378271,-0.005719854763888477,3.0950000286102295,13.420000076293945,36.090667724609375,60.507564544677734,271.260009765625,7398.2998046875,2722.4599609375
2018-05-17,81.04000091552734,74.18556213378906,2808400,71.43817626953125,,0.7058309624552521,0.49729951311607956,47.802463270523525,0.012392103491460232,0.005913107455435496,3.1089999675750732,13.430000305175781,36.0710334777832,60.79820251464844,272.8900146484375,7382.47021484375,2720.1298828125
2018-05-18,81.48999786376953,74.55803680419922,4002300,71.50577117919921,,0.7636800369385668,0.5505756178805771,57.61176852601595,0.012171892439908244,0.005020851223563216,3.066999912261963,13.420000076293945,35.9727897644043,61.33406448364258,272.0899963378906,7354.33984375,2712.969970703125
2018-05-21,82.29000091552734,74.3399887084961,2505900,71.55601272583007,,0.782906329404284,0.5970417601853185,69.49015742761473,0.011876091830805754,-0.0029245418072870732,3.065000057220459,13.079999923706055,36.267486572265625,61.86083221435547,276.17999267578125,7394.0400390625,2733.010009765625
2018-05-22,82.13999938964844,74.69429779052734,2620700,71.62362594604492,,0.8173116268610698,0.6410957335204688,72.79146608272468,0.011879518001574265,0.004766063167167989,3.065000057220459,13.220000267028809,35.550392150878906,61.88809585571289,267.45001220703125,7378.4599609375,2724.43994140625
2018-05-23,81.70999908447266,75.1121826171875,2516900,71.6976123046875,,0.8682887933558163,0.6865343454875383,81.18356084515767,0.011616340525864787,0.005594601449123715,3.003000020980835,12.579999923706055,35.00028610229492,61.77003860473633,271.239990234375,7425.9599609375,2733.2900390625
2018-05-24,82.70999908447266,75.13944244384766,2481800,71.78405364990235,,0.9005077128974648,0.7293290189695236,80.41016680875637,0.01098665982894657,0.00036292150900596454,2.9809999465942383,12.529999732971191,34.970821380615234,61.897193908691406,268.6400146484375,7424.43017578125,2727.760009765625
2018-05-25,82.79000091552734,75.19393157958984,2338100,71.86689270019531,,0.9198349716528611,0.7674302095061911,79.98716725842256,0.010979746162772032,0.0007251735436140105,2.930999994277954,13.220000267028809,34.960994720458984,61.41582107543945,268.2900085449219,7433.85009765625,2721.330078125
2018-05-29,82.11000061035156,74.89417266845703,3459300,71.91233871459961,,0.9005825692579918,0.7940606814565513,76.00852333262306,0.009939813072369236,-0.0039864774302369455,2.7679998874664307,17.020000457763672,34.99047088623047,59.762794494628906,269.1499938964844,7396.58984375,2689.860107421875
2018-05-30,82.91999816894531,76.1841812133789,3475400,72.01534423828124,,0.9781423935377376,0.8308770238727886,78.78752482186661,0.008505477217955098,0.01722441812172093,2.8420000076293945,14.9399995803833,35.64862823486328,60.834537506103516,273.55999755859375,7462.4501953125,2724.010009765625
2018-05-31,83.87999725341797,77.25617980957031,9526400,72.14628555297851,,1.1132772732988343,0.8873570737579978,77.79335903254214,0.008690445820053173,0.014071144155096027,2.822000026702881,15.430000305175781,35.37357711791992,60.56951904296875,269.4100036621094,7442.1201171875,2705.27001953125
2018-06-01,85.19999694824219,77.08354949951172,4057700,72.27612060546875,,1.1926941797360513,0.9484244949536085,70.7988711283414,0.008180188376180163,-0.0022345178144209665,2.8949999809265137,13.460000038146973,35.38339614868164,60.52381896972656,272.4800109863281,7554.330078125,2734.6201171875
