Date,Open,Adj Close,Volume,SMA_50,SMA_200,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,Volatility,Daily_Return,interest_rate,vix,msft,fast,low,nsdq,spy
2018-01-26,43.0,40.493900299072266,156572000,,,,,,37.430530903149496,,0.002337382473446281,2.6619999408721924,11.079999923706055,87.63712310791016,24.309499740600586,96.20887756347656,7505.77001953125,2872.8701171875
2018-01-29,42.540000915527344,39.655731201171875,202561600,,,,,,28.59160162759675,,-0.020698650703192323,2.6989998817443848,13.84000015258789,87.5066909790039,23.7954158782959,95.70721435546875,7466.509765625,2853.530029296875
2018-01-30,41.38249969482422,39.421993255615234,184192800,,,,,,26.69816606431097,,-0.005894178179968401,2.7260000705718994,14.789999961853027,86.40727233886719,23.68090057373047,94.2201919555664,7402.47998046875,2822.429931640625
2018-01-31,41.717498779296875,39.53060531616211,129915600,,,,,,29.04923818722203,0.00946157177481275,0.002755113366354367,2.7200000286102295,13.539999961853027,88.52227020263672,23.311874389648438,93.81710815429688,7411.47998046875,2823.81005859375
2018-02-01,41.79249954223633,39.61323547363281,188923200,,,,,,30.866225591695173,0.009490242467858694,0.00209028313150883,2.7730000019073486,13.470000267028809,87.82347106933594,23.116758346557617,93.03775787353516,7385.85986328125,2821.97998046875
2018-02-02,41.5,37.8944206237793,346375200,,,,,,19.614609718103466,0.013249499439150787,-0.04338991322729968,2.8540000915527344,17.309999465942383,85.5128173828125,22.71805763244629,90.92369079589844,7240.9501953125,2762.1298828125
2018-02-05,39.775001525878906,36.94763946533203,290954000,,,,,,16.12730217613027,0.013566964657940607,-0.024984711281036076,2.7939999103546143,37.31999969482422,81.99092864990234,22.08181381225586,87.4121322631836,6967.52978515625,2648.93994140625
2018-02-06,38.70750045776367,38.49176025390625,272975200,,,,,,36.08574019706317,0.017207200656970262,0.041792136410312875,2.7679998874664307,29.979999542236328,85.09354400634766,22.489002227783203,89.77704620361328,7115.8798828125,2695.139892578125
2018-02-07,40.772499084472656,37.667755126953125,206434400,,,-1.477720736085665,,,31.744551847630998,0.01765839696719059,-0.021407312149864688,2.8440001010894775,27.729999542236328,83.49099731445312,22.58232307434082,89.50830078125,7051.97998046875,2681.659912109375
2018-02-08,40.0724983215332,36.63126754760742,217562000,,,-1.578326814236199,,,27.29620789065244,0.018369252355473875,-0.027516574211879363,2.8510000705718994,33.459999084472656,79.2051010131836,22.119983673095703,85.10993957519531,6777.16015625,2581.0
2018-02-09,39.26750183105469,37.07931137084961,282690400,,,-1.6140342098916847,,,30.31452962335457,0.018638138702487737,0.012231185357151286,2.8289999961853027,29.059999465942383,82.15866088867188,22.684118270874023,87.04484558105469,6874.490234375,2619.550048828125
2018-02-12,39.625,38.57282257080078,243278000,,,-1.4979754509269796,,,43.0461357633885,0.02101290510304134,0.04027882786208692,2.8570001125335693,25.610000610351562,83.04376220703125,22.41265869140625,87.5912857055664,6981.9599609375,2656.0
2018-02-13,40.48749923706055,38.95924377441406,130196800,,,-1.3574683629293602,,,45.80499162010172,0.021235038343638008,0.010017965444556243,2.8399999141693115,24.969999313354492,83.69597625732422,22.7222957611084,86.05050659179688,7013.509765625,2662.93994140625
2018-02-14,40.7599983215332,39.677547454833984,162579600,,,-1.1714874110600064,,,50.59583200185681,0.021332364375364826,0.01843731065672416,2.9130001068115234,19.260000228881836,85.00650024414062,23.18038558959961,86.82984924316406,7143.6201171875,2698.6298828125
2018-02-15,42.4474983215332,41.009864807128906,204588800,,,-0.9003455761877888,,,58.01022074145331,0.022841919114873058,0.033578621607384784,2.8910000324249268,19.1299991607666,86.73826599121094,23.613027572631836,86.45362854003906,7256.43017578125,2731.199951171875
2018-02-16,43.09000015258789,40.87709045410156,160704400,,,-0.688820513017049,,,57.090780982549504,0.022834714181551453,-0.0032376198666292932,2.877000093460083,19.459999084472656,86.12045288085938,23.222803115844727,86.27447509765625,7239.47021484375,2732.219970703125
2018-02-20,43.01250076293945,40.739601135253906,135722000,,,-0.5268126257858157,0.6746308964498009,-1.2014435222356166,56.09908356190296,0.02278329201879993,-0.0033634810433006423,2.8929998874664307,20.600000381469727,86.79442596435547,23.006479263305664,85.68324279785156,7234.31005859375,2716.260009765625
2018-02-21,43.20750045776367,40.554683685302734,149886400,,,-0.4094353379321021,0.6336065474428116,-1.0430418853749137,54.72238492108788,0.022794418297444684,-0.004539009828232077,2.943000078201294,20.020000457763672,85.64306640625,23.06586456298828,85.40552520751953,7218.22998046875,2701.330078125
2018-02-22,42.95000076293945,40.8936882019043,123967600,,,-0.28428877314016177,0.6070024897878016,-0.8912912629279633,56.81477603364806,0.02261835921705952,0.008359195185251078,2.9170000553131104,18.719999313354492,85.86772155761719,22.985273361206055,86.79402923583984,7210.08984375,2703.9599609375
2018-02-23,43.41749954223633,41.604888916015625,135249600,,,-0.12317065231297164,0.6144964884919935,-0.7376671408049651,60.89738045084598,0.022531223871310423,0.017391454412229113,2.871000051498413,16.489999771118164,88.0488052368164,23.413677215576172,87.3315200805664,7337.39013671875,2747.300048828125
2018-02-26,44.087501525878906,42.427513122558594,152648800,,,0.07366745133845143,0.6490676737147332,-0.5754002223762817,65.01695859307262,0.02289110695767895,0.01977229666935365,2.8589999675750732,15.800000190734863,89.32186889648438,23.7784481048584,87.34942626953125,7421.4599609375,2779.60009765625
2018-02-27,44.775001525878906,42.290008544921875,155712400,,,0.21547883561596137,0.6327032463937945,-0.4172244107778331,63.80692034825718,0.022281304980534548,-0.003240929470447962,2.9079999923706055,18.59000015258789,88.17985534667969,23.4773006439209,85.80867004394531,7330.35009765625,2744.280029296875
2018-02-28,44.814998626708984,42.22600173950195,151128400,,,0.3187443211618941,0.5887749855517818,-0.27003066438988765,63.217082211198935,0.022205950610057233,-0.0015135207492789071,2.868000030517578,19.850000381469727,87.77732849121094,23.2100772857666,80.25469207763672,7273.009765625,2713.830078125
2018-03-01,44.6349983215332,41.48635482788086,195208000,,,0.33379578959544176,0.48306116318826353,-0.14926537359282177,56.69511424276295,0.022707158022304736,-0.017516385192803186,2.803999900817871,22.469999313354492,86.9161376953125,22.815608978271484,78.79452514648438,7180.56005859375,2677.669921875
2018-03-02,43.20000076293945,41.773197174072266,153816000,,,0.3659154980225452,0.4121446972922936,-0.046229199269748375,58.48398286375257,0.022726376864221538,0.00691413712729072,2.8570001125335693,19.59000015258789,87.10335540771484,23.07858657836914,76.4475326538086,7257.8701171875,2691.25
2018-03-05,43.8025016784668,41.91781234741211,113605600,,,0.39907578889953754,0.3562439905354287,0.04283179836410881,59.39463424053984,0.019948331387578067,0.0034619129758544087,2.88100004196167,18.729999542236328,87.6556396484375,23.443368911743164,77.33440399169922,7330.7099609375,2720.93994140625
2018-03-06,44.477500915527344,41.88225555419922,95154000,,,0.4175165659612503,0.29974781407771317,0.11776875188353712,59.051597767739516,0.01871519082243153,-0.0008482502120625846,2.877000093460083,18.360000610351562,87.35609436035156,23.952356338500977,78.04205322265625,7372.009765625,2728.1201171875
2018-03-07,43.73500061035156,41.49346160888672,126814000,,,0.3944999041395505,0.22138492180481067,0.17311498233473982,55.29180054333894,0.01704977571700441,-0.009283023088605291,2.882999897003174,17.760000228881836,87.86160278320312,24.024465560913086,77.13732147216797,7396.64990234375,2726.800048828125
2018-03-08,43.869998931884766,41.94626235961914,95096400,,,0.41006242270719184,0.18955795229796163,0.2205044704092302,58.59800167637919,0.016025907695965867,0.010912580757914903,2.865999937057495,16.540000915527344,88.3951644897461,23.97356605529785,77.1821060180664,7427.9501953125,2738.969970703125
2018-03-09,44.4900016784668,42.66693878173828,128740800,,,0.47820884982457557,0.20616350353227625,0.2720453462922993,63.25554600339058,0.01418838548733289,0.017180944894220618,2.8940000534057617,14.640000343322754,90.37031555175781,24.588594436645508,78.18538665771484,7560.81005859375,2786.570068359375
2018-03-12,45.0724983215332,43.07942199707031,128828400,,,0.5608512159503078,0.2310446957264068,0.32980652022390106,65.6382682249944,0.014157313721768783,0.009667513702871444,2.869999885559082,15.779999732971191,90.58561706542969,24.520732879638672,78.5437240600586,7588.31982421875,2783.02001953125
2018-03-13,45.647499084472656,42.6645622253418,126774000,,,0.5843077567502348,0.20360098922106695,0.3807067675291679,61.3307047606415,0.012385763954118287,-0.009630114623096153,2.8480000495910645,16.350000381469727,88.37643432617188,24.49952507019043,77.16416931152344,7511.009765625,2765.31005859375
2018-03-14,45.08000183105469,42.30185317993164,117473600,40.76228302001953,,0.5655138144080709,0.1478456375031224,0.4176681769049485,57.761660304412906,0.012689335487057004,-0.008501412565642519,2.816999912261963,17.229999542236328,87.85223388671875,24.334104537963867,77.37918090820312,7496.81005859375,2749.47998046875
2018-03-15,44.625,42.35163116455078,90975200,40.79589630126953,,0.5485324776098395,0.10469144056391277,0.4438410370459267,58.12187091005063,0.01224940826261981,0.0011767329532210713,2.8259999752044678,16.59000015258789,88.16114044189453,24.435897827148438,76.626708984375,7481.740234375,2747.330078125
2018-03-16,44.662498474121094,42.20227813720703,157618800,40.82666389465332,,0.516413033455656,0.05805759712778347,0.45835543632787257,56.56338980035957,0.010038427754882109,-0.003526500000990751,2.8480000495910645,15.800000190734863,88.55430603027344,24.754024505615234,77.9345703125,7481.990234375,2752.010009765625
2018-03-19,44.33000183105469,41.55747604370117,133787200,40.840757827758786,,0.4311181393783272,-0.021789837559636316,0.45290797693796353,50.29305975537338,0.010677147251659186,-0.01527884564452886,2.8450000286102295,19.020000457763672,86.95356750488281,24.287446975708008,76.85066986083984,7344.240234375,2712.919921875
2018-03-20,43.810001373291016,41.54325485229492,78597600,40.845265045166016,,0.35818209567764825,-0.07578070500825224,0.4339628006859005,50.16096971918474,0.010635243460038097,-0.00034220536856699457,2.878999948501587,18.200000762939453,87.17821502685547,23.88873291015625,76.79692077636719,7364.2998046875,2716.93994140625
2018-03-21,43.7599983215332,40.60210037231445,148219600,40.834018325805665,,0.21778281093315144,-0.17294399180219927,0.3907268027353507,42.25305678091398,0.011838022724925613,-0.022654808423815065,2.9070000648498535,17.860000610351562,86.56977844238281,24.10081672668457,78.15852355957031,7345.2900390625,2711.929931640625
2018-03-22,42.5,40.028419494628906,165963200,40.81139251708984,,0.057039444177917176,-0.26694988684594684,0.323989331023864,38.290329873155656,0.012080293050408706,-0.01412933992145704,2.8320000171661377,23.34000015258789,84.05168151855469,23.447607040405273,76.77002716064453,7166.68017578125,2643.68994140625
2018-03-23,42.09749984741211,39.10148620605469,164115200,40.77041717529297,,-0.14752639419577918,-0.3772125801757146,0.2296861859799354,32.91849353300694,0.012232956121372502,-0.023156879544009912,2.8299999237060547,24.8700008392334,81.60848999023438,22.84105682373047,75.04113006591797,6992.669921875,2588.260009765625
2018-03-26,42.01750183105469,40.957706451416016,150164800,40.76189109802246,,-0.14996367954790912,-0.3037198924222756,0.1537562128743665,48.50002293433853,0.01595258077955689,0.04747185914058427,2.8429999351501465,21.030000686645508,87.78668975830078,23.29914665222168,79.99491882324219,7220.5400390625,2658.550048828125
2018-03-27,43.41999816894531,39.90751266479492,163690400,40.7238143157959,,-0.23851198238448035,-0.3138145562070775,0.07530257382259713,42.48702660298337,0.016832805973073267,-0.025640932503552927,2.7860000133514404,22.5,83.75215148925781,22.416893005371094,77.00293731689453,7008.81005859375,2612.6201171875
2018-03-28,41.8125,39.466556549072266,166674000,40.681168212890626,,-0.3422633773217427,-0.33405276091547187,-0.008210616406270847,40.23169408737023,0.016930358179837256,-0.011049451250607634,2.7750000953674316,22.8700008392334,83.67725372314453,22.556869506835938,76.93128204345703,6949.22998046875,2605.0
2018-03-29,41.95249938964844,39.774749755859375,153594000,40.63094482421875,,-0.3937236586213402,-0.30841043377205546,-0.08531322484928472,42.527983616823754,0.016752422783536308,0.007808971284431809,2.740999937057495,19.969999313354492,85.4371109008789,23.154937744140625,78.60643768310547,7063.4501953125,2640.8701171875
2018-04-02,41.65999984741211,39.51395797729492,150347200,40.574750137329104,,-0.4514921071897504,-0.29294310587237254,-0.15854900131737787,41.089445460287024,0.01664680012963413,-0.006556717016831359,2.7320001125335693,23.6200008392334,82.86286163330078,22.569591522216797,75.77568817138672,6870.1201171875,2581.8798828125
2018-04-03,41.90999984741211,39.91936111450195,121112000,40.530440979003906,,-0.4575043804959762,-0.23916430334287864,-0.21834007715309756,44.24666545851892,0.016846275369566413,0.01025974511184069,2.7839999198913574,21.100000381469727,83.97681427001953,23.02768898010254,76.54607391357422,6941.27978515625,2614.449951171875
2018-04-04,41.220001220703125,40.68270492553711,138422000,40.50829299926758,,-0.3927845773401515,-0.13955560014964313,-0.25322897719050835,49.71202555137956,0.01751577135326678,0.01912214498738174,2.7880001068115234,20.059999465942383,86.42936706542969,23.277936935424805,78.88411712646484,7042.10986328125,2644.68994140625
2018-04-05,43.14500045776367,40.964813232421875,107732800,40.49159828186035,,-0.3138697589154944,-0.048512625379988794,-0.2653571335355056,51.60030831434407,0.017502497991791002,0.006934354719065894,2.8320000171661377,18.940000534057617,86.4761734008789,23.579090118408203,79.5022201538086,7076.5498046875,2662.840087890625
2018-04-06,42.74250030517578,39.9169921875,140021200,40.46726333618164,,-0.3366131580043046,-0.05700481957503917,-0.2796083384292654,44.86214084528228,0.018140918045337694,-0.025578562728379994,2.7750000953674316,21.489999771118164,84.46356964111328,22.756229400634766,79.04536437988281,6915.10986328125,2604.469970703125
2018-04-09,42.470001220703125,40.31289291381836,116070800,40.465531768798826,,-0.3172912062515607,-0.030146294257836215,-0.2871449119937245,47.64399643638426,0.017799460327724632,0.009918100152905174,2.7860000133514404,21.770000457763672,84.96905517578125,22.756229400634766,76.35796356201172,6950.33984375,2613.159912109375
2018-04-10,43.25,41.07149887084961,113634400,40.47708374023438,,-0.23471946780510677,0.04194035535089419,-0.27665982315600096,52.58091644741883,0.018245674570471503,0.01881794885455168,2.796999931335449,20.469999313354492,86.9442138671875,23.082828521728516,78.05997467041016,7094.2998046875,2656.8701171875
2018-04-11,43.057498931884766,40.87947463989258,89726400,40.50155860900879,,-0.18350544206767694,0.07452350487065923,-0.25802894693833617,51.26322314065275,0.018173356800213487,-0.004675364577291341,2.7899999618530273,20.239999771118164,85.98938751220703,21.653409957885742,77.62104034423828,7069.02978515625,2642.18994140625
2018-04-12,43.352500915527344,41.2824821472168,91557200,40.53876838684082,,-0.1073861899771984,0.12051420556891024,-0.22790039554610864,53.87577195955316,0.01828988491402156,0.009858431667097323,2.8340001106262207,18.489999771118164,87.5994873046875,21.509193420410156,77.97040557861328,7140.25,2663.989990234375
2018-04-13,43.69499969482422,41.42234802246094,100497200,40.5766032409668,,-0.03475851633039895,0.15451350337256778,-0.18927201970296673,54.781728623266936,0.018310796420279805,0.003388020001931169,2.8289999961853027,17.40999984741211,87.13143157958984,21.241973876953125,77.24482727050781,7106.64990234375,2656.300048828125
2018-04-16,43.75749969482422,41.68074417114258,86313600,40.61795341491699,,0.044277738640964515,0.186839806675145,-0.14256206803418048,56.48235979853976,0.018368584028032157,0.0062380855025776505,2.8320000171661377,16.559999465942383,88.15177154541016,21.49222755432129,77.09249877929688,7156.27978515625,2677.840087890625
2018-04-17,44.122501373291016,42.254451751708984,106421600,40.70515403747559,,0.15395821255885522,0.23721622447442856,-0.08325801191557333,60.072693351560915,0.018283416136626564,0.013764331515069506,2.813999891281128,15.25,89.93034362792969,21.432838439941406,77.1821060180664,7281.10009765625,2706.389892578125
2018-04-18,44.45249938964844,42.15961837768555,83018000,40.809393615722655,,0.2301583076878302,0.2507330556827228,-0.020574747994892624,59.203223767942696,0.018295653289240453,-0.0022443404207606044,2.867000102996826,15.600000381469727,90.27669525146484,21.496469497680664,77.40604400634766,7295.240234375,2708.639892578125
2018-04-19,43.439998626708984,40.964813232421875,139235200,40.85885467529297,,0.1867236636045959,0.16583872927959084,0.020884934325005083,49.48483765663631,0.018720046915692286,-0.028340037012670516,2.9140000343322754,15.960000038146973,89.96780395507812,21.45404815673828,76.03547668457031,7238.06005859375,2693.1298828125
2018-04-20,42.650001525878906,39.286399841308594,261964400,40.89122756958008,,0.009369149089806683,-0.009212628188158722,0.018581777277965405,39.64069044775094,0.020690940027741248,-0.04097207478014053,2.9509999752044678,16.8799991607666,88.92874145507812,21.415876388549805,74.9067611694336,7146.1298828125,2670.139892578125
2018-04-23,41.70750045776367,39.172603607177734,146062000,40.94205429077149,,-0.13926315341930007,-0.12627594455781238,-0.012987208861487689,39.073180603331025,0.020020326149020853,-0.002896580867438159,2.9730000495910645,16.34000015258789,89.25634002685547,21.36497688293457,75.56071472167969,7128.60009765625,2670.2900390625
2018-04-24,41.41749954223633,38.62735366821289,134768000,40.97301513671875,,-0.299994925324242,-0.22960617317020343,-0.07038875215403856,36.385162253747644,0.01686124336404216,-0.01391916515002678,2.9830000400543213,18.020000457763672,87.16889190673828,20.98468017578125,74.63352966308594,7007.35009765625,2634.56005859375
2018-04-25,40.654998779296875,38.795677185058594,113528400,40.97747222900391,,-0.4083462569111731,-0.27036600380570763,-0.13798025310546547,37.807494033737456,0.016035398446517673,0.004357624865827026,3.0239999294281006,17.84000015258789,86.41063690185547,21.18123435974121,73.3462905883789,7003.740234375,2639.39990234375
2018-04-26,41.029998779296875,38.9307975769043,111852000,40.97690330505371,,-0.47721571528505535,-0.2713883697436719,-0.20582734554138343,38.98693798836903,0.015898474811237455,0.003482872362329692,2.990000009536743,16.239999771118164,88.23600006103516,21.30515480041504,74.96658325195312,7118.68017578125,2666.93994140625
2018-04-27,41.0,38.48037338256836,142623200,40.952959823608396,,-0.563626528581544,-0.28623934643212845,-0.2773871821494156,36.50201708540714,0.0159519123553489,-0.011569868134506223,2.9570000171661377,15.40999984741211,89.69633483886719,21.80082130432129,75.61471557617188,7119.7998046875,2669.909912109375
2018-04-30,40.532501220703125,39.17733383178711,169709600,40.916309204101566,,-0.5662719908718188,-0.23110784697792253,-0.33516414389389626,42.598693358942455,0.016487556178941362,0.018112102039385958,2.936000108718872,15.930000305175781,87.5433120727539,21.360706329345703,74.2014389038086,7066.27001953125,2648.050048828125
2018-05-01,41.602500915527344,40.087677001953125,214277600,40.900520935058594,,-0.4853099765971223,-0.12011666616258082,-0.36519331043454145,49.42853345444999,0.017166235835255082,0.02323647581723387,2.9760000705718994,15.489999771118164,88.92874145507812,21.09150505065918,74.67852783203125,7130.7001953125,2654.800048828125
2018-05-02,43.807498931884766,41.858551025390625,266157600,40.92289993286133,,-0.26737321768871425,0.07825607419666175,-0.345629291885376,59.519029070073515,0.019379429934985416,0.044175022248139184,2.9639999866485596,15.970000267028809,87.5339584350586,21.006044387817383,75.5787124633789,7100.89990234375,2635.669921875
2018-05-03,43.970001220703125,41.934417724609375,136272800,40.950494613647464,,-0.08719644837653107,0.20674627480707597,-0.29394272318360704,59.88824618237688,0.01933908864635431,0.0018124540233781516,2.946000099182129,15.899999618530273,88.05815124511719,21.147056579589844,74.56150817871094,7088.14990234375,2629.72998046875
2018-05-04,44.5625,43.57963180541992,224805200,41.00421348571777,,0.19336598593743304,0.3898469672968321,-0.19648098135939904,66.9325316107994,0.020008129185762648,0.039233025521302256,2.944000005722046,14.770000457763672,89.07850646972656,21.64272117614746,75.82176208496094,7209.6201171875,2663.419921875
2018-05-07,46.29499816894531,43.89494705200195,169805600,41.0500146484375,,0.4375005110370722,0.507185193917177,-0.06968468288010479,68.08912654157741,0.01997949320352477,0.00723538115213751,2.950000047683716,14.75,90.07075500488281,21.96319580078125,75.47968292236328,7265.2099609375,2672.6298828125
2018-05-08,46.247501373291016,44.10593032836914,113611200,41.08358299255371,,0.6415375141304978,0.568977757608482,0.07255975652201574,68.87369361676748,0.01969294319822339,0.004806550424066858,2.9690001010894775,14.710000038146973,89.68695068359375,21.92474365234375,75.8397445678711,7266.89990234375,2671.919921875
2018-05-09,46.63750076293945,44.41647720336914,92844800,41.126112365722655,,0.8202099036015014,0.5981201176635884,0.2220897859379129,70.04125691953224,0.019603048808697367,0.007040932425367075,3.003999948501587,13.420000076293945,90.74473571777344,22.010196685791016,75.99278259277344,7339.91015625,2697.7900390625
2018-05-10,46.935001373291016,45.05181121826172,111957200,41.18262855529785,,1.004295419899485,0.6257645071692576,0.3785309127302273,72.32811589055699,0.019693909875935264,0.014304016322221669,2.9709999561309814,13.229999542236328,91.65276336669922,21.933284759521484,76.57791137695312,7404.97021484375,2723.070068359375
2018-05-11,47.372501373291016,44.880462646484375,104848800,41.250510711669925,,1.1081596839013343,0.5837030169368855,0.5244566669644488,69.24817561640411,0.01978193014274563,-0.003803366993331614,2.9709999561309814,12.649999618530273,91.45618438720703,22.125568389892578,78.72030639648438,7402.8798828125,2727.719970703125
2018-05-14,47.252498626708984,44.775753021240234,83115200,41.31056182861328,,1.1681312416650442,0.5149396597604763,0.6531915819045679,68.29775844473798,0.01982830290158057,-0.0023330781161710057,2.994999885559082,12.930000305175781,91.76507568359375,22.125568389892578,77.93716430664062,7411.31982421875,2730.1298828125
2018-05-15,46.69499969482422,44.36882019042969,94780800,41.35958198547363,,1.16770307423716,0.41160919386607353,0.7560938803710864,64.58771176436406,0.01988068891320546,-0.009088240919533197,3.0799999237060547,14.630000114440918,91.10047149658203,22.433223724365234,77.1360092163086,7351.6298828125,2711.449951171875
2018-05-16,46.51750183105469,44.78289794921875,76732400,41.417594833374025,,1.1887611178297703,0.3461337899669471,0.8426273278628232,66.57725159226077,0.019899780993382167,0.009332629468438602,3.0950000286102295,13.420000076293945,91.33551025390625,22.655424118041992,76.97396850585938,7398.2998046875,2722.4599609375
2018-05-17,47.0,44.49970245361328,69176000,41.477719650268554,,1.1679805116711677,0.2602825470466755,0.9076979646244921,63.93182388620328,0.018631130192889596,-0.0063237420661476085,3.1089999675750732,13.430000305175781,90.42355346679688,22.591325759887695,76.9379653930664,7382.47021484375,2720.1298828125
2018-05-18,46.79750061035156,44.33788299560547,73190800,41.52555206298828,,1.1248276789580771,0.17370377146686788,0.9511239074912092,62.405834167805054,0.015454784894770264,-0.003636416629448136,3.066999912261963,13.420000076293945,90.59278106689453,22.54431915283203,77.72111511230469,7354.33984375,2712.969970703125
2018-05-21,47.0,44.652008056640625,73603200,41.56525344848633,,1.1045248628828617,0.1227207643133219,0.9818040985695398,64.19254790588121,0.015306777630234282,0.0070848006222195,3.065000057220459,13.079999923706055,91.75856018066406,22.975894927978516,78.66630554199219,7394.0400390625,2733.010009765625
2018-05-22,47.095001220703125,44.540157318115234,60962800,41.594468154907226,,1.0666576765092515,0.06788286235176932,0.9987748141574821,63.043645417791545,0.014699164338845985,-0.002504943078562305,3.065000057220459,13.220000267028809,91.66455841064453,22.518680572509766,77.19002532958984,7378.4599609375,2724.43994140625
2018-05-23,46.587501525878906,44.82573699951172,80233600,41.63769165039062,,1.04876557303038,0.03999260709831831,1.0087729659320617,64.77701264840483,0.014685077460468455,0.006411734906026867,3.003000020980835,12.579999923706055,92.755126953125,22.4588623046875,85.2375717163086,7425.9599609375,2733.2900390625
2018-05-24,47.192501068115234,44.775753021240234,92936000,41.6871696472168,,1.0186076307344223,0.007867731841888492,1.0107398988925338,64.20941849350311,0.014784465653895287,-0.0011150732060920543,2.9809999465942383,12.529999732971191,92.42607116699219,22.561412811279297,86.85789489746094,7424.43017578125,2727.760009765625
2018-05-25,47.057498931884766,44.87809371948242,69844000,41.73769889831543,,0.9919472059129575,-0.015034154383660958,1.0069813602966184,64.88784446299498,0.014174615769427813,0.002285627629615483,2.930999994277954,13.220000267028809,92.47309112548828,22.433223724365234,87.03792572021484,7433.85009765625,2721.330078125
2018-05-29,46.900001525878906,44.71626281738281,90056400,41.78797859191894,,0.9461937552247903,-0.0486300840574625,0.9948238392822528,62.85866229089869,0.014176010492667725,-0.0036060110554418934,2.7679998874664307,17.020000457763672,92.1440200805664,22.433223724365234,86.21876525878906,7396.58984375,2689.860107421875
2018-05-30,46.93000030517578,44.621070861816406,74762000,41.84925048828125,,0.8915871135281037,-0.08258938060331933,0.974176494131423,61.63762850981809,0.013749523358764825,-0.0021287994471980154,2.8420000076293945,14.9399995803833,93.02776336669922,22.510141372680664,87.69505310058594,7462.4501953125,2724.010009765625
